################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
1923323 5871 197 429.59 526 801 3397 4111
1919807 5407 200 429.74 527 801 3377 4081
1922783 7307 199 429.71 527 803 3417 4045
1924273 12663 199 429.95 526 791 3441 4227
1922341 8367 199 429.49 527 796 3385 4059
1921859 5475 198 429.73 526 798 3415 4227
1919219 7279 194 431.14 529 799 3459 4227
1918622 13287 196 431.08 529 806 3463 4227
1922153 5411 200 430.29 527 803 3381 4123
1917044 6895 204 429.71 527 812 3373 4025
1921698 5667 198 430.58 528 802 3397 4099
1911982 5335 203 430.27 529 807 3393 4045
1920488 8607 198 430.77 528 803 3389 4103
1919033 6539 194 430.96 528 802 3381 4043
1925595 4791 206 429.58 526 791 3373 4035
1922159 15215 203 430.34 527 801 3421 4307
1916974 4863 203 430.53 528 809 3399 4051
1919471 5243 203 429.67 527 801 3387 4035
1919055 5491 198 430.79 529 804 3391 4115
1917711 4903 197 430.86 529 802 3403 4111
1918724 5087 195 430.98 529 807 3391 4035
1922350 4451 193 429.79 528 804 3351 3995
1916879 5595 194 431.13 529 803 3437 4107
1920449 5619 203 430.72 529 799 3431 4111
1918079 5715 199 430.79 528 803 3491 4203
1921772 4779 190 430.18 528 799 3413 4069
1925164 6555 198 430.03 527 792 3435 4143
1918902 5619 204 429.76 527 794 3375 4061
1922158 4743 199 429.78 527 796 3385 4043
1909697 13615 200 430.29 527 803 3427 4331
1921672 4927 191 430.04 528 808 3353 4033
1913452 5499 204 430.99 528 815 3417 4093
1921585 4951 194 430.45 527 804 3371 3985
1919447 11807 203 430.45 527 802 3417 4163
1921663 4871 198 430.09 527 796 3405 4051
1922215 5311 200 429.89 527 795 3363 4047
1921495 5499 203 430.49 528 798 3427 4167
1921209 6099 200 430.74 528 804 3399 4087
1921910 5343 191 430.51 528 801 3401 4107
1927437 12727 201 429.15 525 783 3395 4059
1920444 5287 197 430.32 527 797 3421 4143
1924093 5055 197 429.7 526 793 3369 4019
1926053 5867 201 430.26 527 790 3409 4127
1921274 7511 204 430.62 528 798 3399 4155
1919796 5215 195 430.23 528 799 3407 4057
1917132 5943 202 430.18 527 810 3419 4107
1919804 7719 197 429.83 527 794 3405 4167
1915722 5351 200 428.94 525 797 3491 4207
1921867 4867 200 429.76 527 800 3413 4075
1923774 14271 199 429.96 527 797 3449 4171
1921101 13247 195 430.57 528 797 3375 4099
1916611 4775 196 430.58 528 812 3351 4007
1922325 5667 201 430.23 527 799 3391 4091
1918444 5175 204 430.36 528 806 3375 3967
1923727 5159 201 430.77 528 795 3411 4111
1923891 4627 199 430.08 527 793 3407 4039
1921200 13455 196 431.49 528 799 3431 4191
1921527 12255 197 430.57 527 793 3393 4075
1917910 5331 200 431.25 529 804 3435 4135
1919378 7239 203 430.34 528 798 3371 4007
1920281 5079 201 430.66 528 797 3391 4071
1923450 5079 203 430.55 528 797 3403 4103
1922805 5687 193 430.61 528 795 3441 4115
1917885 5875 205 430.31 528 797 3389 4069
1920182 8711 196 430.93 529 801 3429 4147
1916349 4803 197 430.22 529 799 3369 4031
1917597 6831 204 431.46 529 800 3433 4135
1921840 5899 198 431.23 530 797 3417 4081
1919324 4851 201 431.24 530 801 3387 4047
1919231 8631 197 430.61 528 799 3451 4179
1923735 5595 199 431.05 529 791 3425 4127
1916843 12623 203 430.49 527 802 3447 4203
1919946 5443 196 431.73 529 800 3445 4139
1916299 4827 200 431.23 530 808 3377 4051
1920644 5367 200 430.63 528 806 3355 3991
1918099 10031 202 431.56 529 806 3405 4175
1920119 5443 201 431.02 529 803 3349 4051
1914790 5791 202 430.46 528 803 3429 4085
1921127 6007 203 430.66 529 795 3383 4021
1917362 5163 200 431.12 530 795 3391 4089
1921962 5067 199 430.19 528 796 3381 4035
1922658 5299 195 429.86 527 794 3405 4075
1918447 5263 195 430.99 528 802 3419 4123
1916841 5007 199 430 528 799 3437 4151
1914237 5607 202 430.76 529 809 3385 4069
1917881 5759 196 430.64 528 806 3377 4037
1921986 5023 205 430.49 528 805 3383 4027
1921574 5487 195 430.31 529 804 3381 4039
1920628 5471 204 430.22 528 799 3377 4093
1925691 4963 197 429.42 527 795 3393 4055
1923109 5515 200 429.99 528 796 3457 4203
1921697 5491 204 430.12 527 794 3487 4207
1924754 4619 202 429.87 526 787 3417 4119
1923805 13311 203 430.35 527 797 3417 4203
1921370 5495 199 430.74 527 801 3399 4111
1919528 5471 203 431.02 528 805 3379 4043
1922741 4807 196 430.42 527 800 3319 3947
1920415 5711 194 430.37 528 796 3409 4151
1921116 4899 196 430.19 527 801 3359 3981
1917468 5631 202 431.3 529 805 3401 4075
1921482 5499 200 430.71 528 796 3409 4085
1921877 12463 201 430.28 527 793 3383 4043
1921895 5279 197 430.42 527 792 3385 4083
1921895 5643 202 430.81 528 792 3461 4175
1925707 4951 199 430.02 527 789 3397 4033
1922610 12423 198 429.91 526 795 3359 4017
1922766 5507 198 429.71 526 790 3423 4131
1914983 5415 197 429.85 527 806 3365 4021
1919490 6827 197 430.95 528 794 3417 4099
1925981 4611 198 429.78 527 793 3397 4053
1921817 5143 204 430.49 527 794 3405 4083
1719879 16359 194 409.56 503 757 3145 4147
1403338 4307 193 367.4 434 606 2503 3003
1401414 11951 193 367.75 434 607 2353 2857
1397789 3591 192 366.88 433 609 2379 2819
1389546 3731 190 365.29 430 594 2393 2883
1384835 4207 200 364.11 429 592 2303 2729
401805 3059 191 340.01 407 545 2034 2571
################################
## INSERT-FAILED
################################
################################
## READ
################################
Count Max Min Avg P90 P99 P99.9 P99.99
2049718 54175 97 385.45 537 923 3119 7715
2427649 5271 96 378.88 533 892 1563 4035
2388522 4903 98 385.44 538 961 3183 3971
2373443 5039 95 388.31 541 969 3287 3949
2371043 7979 97 386.33 536 949 3333 4167
2353344 4887 96 390.51 543 965 3269 3993
2362990 5571 96 386.53 535 947 3339 4063
2362172 5847 96 385.95 535 937 3315 3995
2354730 4835 99 386.03 533 927 3327 3999
2348912 5359 97 386.7 533 931 3347 4023
2351291 6875 93 385.69 531 924 3329 4005
2338720 5571 96 388.13 537 938 3369 4091
2336214 4843 97 388.11 535 935 3365 4047
2335982 12823 96 387.24 534 932 3369 4073
2326229 5419 96 388.82 538 943 3381 4107
2326217 4775 97 388.46 538 940 3301 3977
2324461 5679 97 388.43 537 942 3347 4053
2321068 5887 98 388.68 536 935 3437 4263
2313673 4731 96 389.8 540 949 3327 4013
