################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
2612213 6483 68 433.53 632 1109 4131 5051
2610797 5975 71 435.53 639 1132 4115 5011
2618025 7511 70 432 628 1100 4139 5055
2616933 7163 64 432.86 630 1109 4147 5083
2608137 6363 68 435.5 635 1119 4143 5103
2608872 8551 69 434.19 636 1130 4167 5119
2615930 6659 69 432.99 632 1109 4131 5075
2599923 9111 69 438.65 641 1133 4115 5023
2610130 13031 69 433.84 632 1114 4159 5127
2613279 6651 70 432.73 631 1112 4115 5063
2605764 6751 68 434.53 637 1142 4151 5067
2603737 8043 70 435.8 640 1150 4135 5011
2612748 7051 67 433.76 632 1121 4183 5099
2616159 6595 68 432.62 630 1101 4077 5003
2615018 6511 70 433.65 632 1105 4163 5155
2612427 11671 70 433.41 634 1118 4159 5107
2616415 6291 67 432.35 630 1106 4159 5119
2612805 8223 69 433.12 633 1109 4159 5151
2604504 6171 69 435.67 639 1129 4151 5083
2602745 6007 67 435.09 636 1139 4087 4987
2601814 6579 68 434.82 634 1111 4151 5063
2611694 7135 71 432.83 632 1103 4135 5075
2606071 6163 70 435.41 635 1112 4071 5023
2598815 7599 69 436.17 637 1120 4215 5267
2609378 7179 69 434.09 633 1110 4123 5079
2605516 6627 70 435.35 633 1104 4151 5071
2597014 6023 70 436.91 638 1127 4175 5131
2600967 10479 70 435.51 637 1124 4083 5019
2608135 6235 69 433.25 631 1107 4139 5067
2597970 8455 66 436.19 640 1136 4159 5195
2596340 7299 69 436.61 641 1129 4195 5203
2591559 8719 70 437.65 642 1138 4215 5307
2604234 6823 66 434.69 635 1118 4183 5127
2602189 6107 69 435.16 634 1115 4183 5119
2601992 6063 69 434.26 634 1115 4187 5071
2605994 7875 72 434.4 633 1106 4187 5151
2598060 7443 70 435.82 634 1111 4239 5327
2603715 6207 65 433.81 633 1116 4195 5127
2602423 9503 69 434.31 633 1110 4163 5187
2590840 40959 67 436.94 636 1120 4287 5455
2583658 6027 68 438.95 641 1159 4025 4863
2593402 8103 68 436.52 636 1133 4057 4907
2597348 6131 69 434.36 630 1121 4051 4895
2593428 7927 67 437.11 638 1152 4073 4895
2585028 6595 70 439.68 642 1158 4055 4851
2591405 10631 67 436.29 634 1128 4093 4999
2593576 6691 70 435.58 634 1133 4069 4891
2587761 9575 73 437.37 639 1157 4089 5003
2584208 7319 69 438.56 642 1160 4075 5023
2587526 6523 70 437.58 641 1151 4089 4927
2591611 5943 70 435.84 637 1135 4037 4883
2583180 8783 64 437.75 638 1143 4115 5019
2597803 6431 64 435 633 1120 4063 4891
2595221 8559 69 435.12 634 1119 4093 4967
2596502 6067 66 435.03 634 1138 4025 4847
2599694 7223 68 434.53 632 1118 4047 4819
2591950 6927 66 435.47 633 1135 4099 5043
2586562 5919 70 436.92 638 1142 4055 4915
2599796 6343 69 434.17 629 1099 4035 4895
2593035 6115 70 436.64 639 1153 4003 4863
2592891 8751 69 434.71 634 1128 4069 4899
2582084 6543 69 439.19 644 1149 4043 4887
2577529 6243 68 440.98 648 1184 4095 4943
2577559 9167 71 439.23 645 1172 4131 5131
2594784 5899 66 435.26 636 1129 4007 4883
2596367 7951 71 434.48 631 1106 4065 4911
2589484 7423 69 436.23 636 1141 4163 5111
2589439 7579 70 435.34 635 1133 4083 4947
2586881 6267 67 436.6 637 1130 4051 4899
2592468 6627 70 435.27 633 1116 4135 5003
2588315 6379 70 435.89 636 1135 4147 4995
2591802 8127 70 435.61 635 1132 4099 4995
2581540 6347 69 437.33 639 1150 4049 4859
2585135 6899 68 437.11 637 1143 4115 5003
2592659 7783 69 434.06 630 1123 4135 5011
2583188 7035 69 436.88 638 1148 4053 4879
2598473 6403 68 434.25 631 1118 4065 4923
2589661 8551 72 435.9 634 1127 4119 5019
2586851 6123 72 436.84 639 1137 4099 4955
2589933 6423 71 436.38 637 1139 4067 4931
2585030 10887 69 438.06 638 1133 4053 4891
2594347 14943 66 435.42 633 1116 4037 4915
2591136 6459 69 435.23 631 1124 4167 5039
2583665 8543 69 436.61 635 1136 4151 5307
2585793 5723 69 436.08 635 1130 4053 4883
2578846 14567 71 437.92 639 1148 4061 4967
2586148 5779 70 436.47 636 1152 4047 4879
2580895 7499 70 437.38 640 1153 4065 4959
2582964 6543 67 436.65 639 1156 4029 4887
2584415 8063 73 436.78 638 1151 4085 4939
2582154 6179 69 437.56 643 1168 3987 4835
2573861 9591 73 440.74 648 1176 4013 4899
2581425 6303 69 437.5 640 1149 4043 4943
2582222 8855 71 437.13 639 1141 4069 4895
2581117 6919 71 437.72 640 1159 4043 4855
2574722 8935 67 439.25 639 1171 4011 4859
2580752 8391 69 437.8 638 1153 4069 5079
2579547 10719 72 437.06 638 1147 4043 4883
2569712 6075 71 439.83 640 1152 4055 4895
2574465 5915 72 439.3 642 1165 4061 4847
2576947 7255 73 436.98 637 1152 4075 4943
2574150 7935 70 439.83 645 1177 4037 4895
2574593 6323 69 440.02 647 1180 4041 4867
2582163 8479 69 437.38 639 1146 4041 4859
2583686 6299 67 436.18 636 1136 4085 4967
2585461 8111 73 436.18 635 1136 4073 4959
2576548 5831 71 437.32 639 1164 4049 4927
2574025 7927 71 439.44 646 1164 4035 4899
2574492 6059 69 438.77 639 1142 4077 4915
2581208 5839 68 436.02 634 1124 4031 4899
2582724 7691 70 436.67 636 1126 4067 4899
2576403 7467 72 437.1 636 1124 4115 5031
2581970 6275 72 436.23 634 1115 4079 4947
2573959 8031 70 438.53 638 1145 4057 4951
2575512 7303 68 437.61 636 1134 4131 5007
2576323 6435 69 437.09 636 1133 4171 5035
2565507 7171 72 440.71 643 1158 4099 5019
2573597 10871 70 437.77 637 1148 4071 4935
2576911 7839 70 438.08 638 1139 4065 4875
2576898 8911 68 436.96 637 1140 4139 5111
2573312 6127 73 438.04 640 1151 4119 4987
2573609 6147 72 438.23 641 1151 4083 4967
2573987 6619 69 436.89 635 1131 4111 4919
2574243 6607 71 437.06 635 1124 4115 5051
2580576 6863 73 436.27 634 1124 4057 4975
2572850 6467 73 436.9 636 1138 4073 4939
2577054 9399 72 437.44 637 1125 4111 5047
2578646 8071 66 436.83 635 1123 4091 4927
2580882 6375 69 436.49 636 1134 4139 4995
2575734 6067 71 437.89 639 1147 4123 4971
2565606 58111 73 438.4 633 1124 4093 5083
2576013 7667 72 438.64 637 1139 4057 4919
2582542 6207 72 435.62 631 1131 4073 4887
2580050 6795 69 436.37 636 1136 4017 4859
2562011 6815 67 441.23 644 1169 4071 4899
2570831 8295 73 438.09 637 1150 4037 4851
2570790 6111 71 438.12 637 1154 4067 4911
2578530 8079 69 436.75 635 1139 4051 4919
2573544 6151 72 438.07 639 1148 4069 4927
2575032 7179 70 437.67 637 1140 4039 4883
2576383 8239 68 437.47 635 1135 4073 4879
2583721 6475 71 434.81 630 1112 4045 4987
2578229 8295 67 436.17 632 1130 4099 4967
2579085 9239 73 435.41 630 1115 4099 5163
2573113 6455 71 436.91 638 1154 4053 4915
2575454 6143 72 437.03 635 1140 4087 4927
2576713 7439 71 436.94 634 1131 4073 4943
2574173 8799 71 436.49 632 1122 4071 4891
2578070 7515 73 435.85 633 1135 4081 4915
2573326 8903 72 437.52 633 1128 4091 4947
2574721 6295 73 437.54 638 1137 4059 4931
2572359 6283 67 438.14 639 1139 4087 4995
2576921 8583 73 436.39 636 1130 4061 5007
2565052 9087 71 439.54 637 1132 4041 4975
2552417 6599 70 441.82 642 1142 4111 4947
2543561 9015 70 442.25 642 1148 4179 5203
2539571 6847 75 442.22 641 1125 4053 4923
2529812 6703 72 444.7 647 1143 4071 4955
2534747 7547 71 442.32 641 1125 4139 5039
2540757 6887 71 440.75 639 1114 4127 4983
2541359 5867 69 440.99 638 1117 4123 4963
2538218 7691 70 441.95 642 1147 4123 5087
2545197 7163 73 442.26 646 1146 4093 4939
2557757 5959 73 439.24 640 1138 4131 4939
2568534 18591 70 438.68 641 1155 4119 5007
2570337 7899 72 438.1 637 1127 4073 5003
2573463 6063 73 437.34 638 1134 4083 4955
2558599 7779 73 442.05 647 1176 4111 4931
2571086 6747 72 438.05 638 1138 4111 5015
2564667 7359 69 439.41 643 1153 4127 5007
2566913 6299 71 438.67 640 1144 4081 4919
2566429 6567 69 440.46 639 1138 4135 5107
2572012 6783 72 438.68 639 1126 4123 4995
2576385 8447 70 437.23 634 1116 4083 4995
2572166 12911 74 437.72 636 1134 4143 5031
2571446 15503 75 438.47 639 1146 4093 5055
2565381 8095 69 438.46 639 1156 4039 4971
2559472 5811 72 439.8 640 1153 4041 4851
2575373 5827 72 436.66 634 1134 4047 4899
2565335 18591 73 438.96 640 1159 4075 4987
2564424 6923 72 439.83 641 1149 4061 4903
2567439 6447 73 439.17 641 1151 4061 4963
2570097 6435 72 438.64 640 1154 4043 4891
2564639 6091 67 438.34 639 1150 4025 4859
2571196 6283 75 437.15 636 1131 4057 4895
2566904 8147 69 438.21 639 1141 4055 4943
2564813 6279 73 439.95 641 1149 4085 4931
2560891 6547 72 440.17 645 1165 4075 4943
2564912 7255 75 438.55 640 1143 4151 5103
2562795 8759 70 440.84 640 1142 4061 4863
2557657 8351 69 442.04 648 1176 4115 5091
2566825 10607 71 439.16 642 1153 4077 4919
2564574 6415 70 439.78 642 1157 4091 4939
2567048 6355 73 439.19 641 1139 4071 4927
2567966 6211 73 438.59 638 1147 4111 4931
2568301 7243 72 438.57 638 1134 4107 5015
2558783 7371 71 441.38 648 1170 4143 5063
2562344 8303 73 440.11 644 1166 4123 5111
2561831 8679 72 440.26 645 1168 4111 4963
2561892 6279 70 441.73 650 1194 4093 4923
2553203 9647 73 443.34 652 1185 4159 5095
2565467 6315 70 440.39 646 1164 4077 4955
2561215 6567 70 440.35 645 1165 4119 5003
2554676 8447 72 442.4 649 1177 4155 5115
2552288 6935 74 444.13 651 1170 4143 4999
2544698 7467 74 445.51 659 1201 4093 4911
2545675 6291 74 444.66 655 1191 4079 4943
2539498 6507 72 447.71 658 1203 4119 4979
2544797 6147 70 445.85 657 1184 4081 4963
2548851 7771 67 445.17 657 1207 4103 4951
2543571 6447 74 446.28 661 1238 4099 4959
2541021 18479 71 447.62 665 1223 4071 4903
2544125 8011 65 445.13 659 1213 4143 5083
2543923 7431 69 445.33 659 1209 4131 5003
2546115 9727 73 445.22 658 1207 4091 4995
2539588 17199 69 447.57 664 1236 4127 5071
2531061 7339 72 450.43 673 1254 4119 5107
2531754 6983 69 450.12 673 1254 4131 4999
2528443 14679 65 450.55 669 1255 4089 5071
2519269 7883 72 453.64 678 1276 4139 5063
2528739 6911 71 451.11 676 1287 4081 4983
2517820 7775 71 452.98 677 1287 4071 4979
2513752 7547 71 455.13 679 1286 4115 4983
2521630 7567 72 453.09 678 1284 4063 4867
2516688 7099 72 453.92 680 1293 4099 4923
2514059 7003 71 454.65 679 1271 4073 4899
2517090 17967 71 455.09 682 1272 4035 4899
2503075 7079 73 457.17 690 1314 4111 4939
2506550 7119 69 455.97 685 1298 4033 4851
2509982 8663 72 456.31 685 1295 4069 4939
2501106 6919 69 458.74 692 1331 4107 4895
2510801 6295 72 455.91 684 1279 4061 4899
2503007 7071 70 458.18 691 1313 4055 4863
2493014 7959 69 461.89 697 1356 4127 4943
2494812 7435 72 459.54 694 1322 4123 5043
2495422 6947 70 460.25 693 1348 4175 5023
2498046 6471 71 459.92 694 1343 4083 4903
2493376 6515 75 461.71 698 1331 4135 5007
2494230 8455 72 460.27 692 1310 4089 4931
2500326 7855 70 459.64 691 1305 4147 5007
2487332 8107 72 464.23 703 1331 4111 4991
2485202 6771 71 464.76 704 1353 4171 5051
2490274 15103 73 461.71 697 1311 4115 5015
2488415 8143 73 463.58 698 1334 4187 4987
2485824 7743 74 464.49 701 1342 4179 5179
2466534 7991 71 469.95 714 1498 4203 5143
2477598 6027 74 465.82 708 1363 4127 4967
2484090 7515 70 463.21 704 1339 4163 5095
2477313 7915 71 465.6 709 1376 4135 4975
2490731 12583 71 461.09 698 1320 4135 5011
2493026 7939 74 459.99 694 1319 4191 5095
2482899 8575 73 464.33 705 1344 4155 5003
2478545 11231 71 464.61 704 1353 4163 5183
2487302 6619 74 462.03 698 1333 4159 5011
2490100 7063 73 461.43 696 1322 4147 5003
2482257 7111 72 464.44 704 1347 4107 4935
2484813 6699 71 462.02 698 1328 4103 4979
2481068 16847 71 464.35 705 1365 4167 5071
2486331 6431 68 463.02 700 1336 4143 4995
2486057 15111 74 462 698 1363 4115 5103
2493842 8199 73 460.84 699 1345 4055 4851
2495875 7751 71 459.4 693 1342 4035 4863
2490842 7891 72 461.51 694 1337 4035 4835
2488195 7747 74 462.25 700 1374 4069 4895
2498655 6959 73 458.2 688 1332 4045 4871
2489621 7379 67 460.26 694 1366 4119 4995
2499089 5999 74 457.35 683 1320 4111 4915
2499274 7987 75 457.09 687 1309 4127 5055
2506276 9207 69 455.71 680 1299 4095 4955
2504511 8079 74 455.8 680 1288 4115 4943
2503019 6787 70 457.32 687 1312 4051 4871
2506185 7003 72 456.43 682 1298 4107 4991
2512583 8551 68 453.04 675 1270 4091 4999
2508133 6487 69 454.6 680 1300 4103 4971
2516779 7679 71 452.07 674 1271 4065 4923
2498771 8163 71 456.9 686 1317 4127 5043
2500705 8311 72 455.59 681 1294 4171 5143
2511553 7955 73 452.48 675 1294 4111 5083
2517146 7743 72 451.55 672 1256 4155 5063
2525185 8111 75 450.34 669 1251 4115 4991
2512919 8287 74 453.5 673 1280 4111 4943
2520356 8199 73 452.49 676 1271 4131 4959
2527856 7383 68 447.94 664 1231 4115 4983
2528192 8247 70 448.62 666 1242 4081 4999
2533944 6915 69 447.45 661 1232 4061 4919
2532192 7259 67 447.34 661 1237 4081 4883
2532643 9343 73 447 661 1238 4119 5119
2529131 8655 71 447.93 664 1259 4171 5115
2533045 6027 72 447.22 662 1242 4091 4931
2532092 5975 68 447.39 665 1246 4095 4979
2533748 5895 69 446.18 661 1224 4119 4955
2532889 6327 68 447.08 662 1226 4107 4955
2541332 7395 73 445.25 657 1201 4093 4943
2527750 10375 67 448.44 666 1240 4099 4979
2526476 6147 71 448.67 667 1259 4123 4975
2532237 10311 72 447.74 663 1229 4099 4995
2536756 7867 70 445.51 659 1215 4103 5163
2537908 6163 72 445.58 657 1215 4123 4995
2527086 8295 73 448.98 663 1236 4115 4923
2533418 13895 72 445.6 654 1187 4155 5143
2542038 6563 67 445.06 656 1201 4107 4979
2529420 15487 68 447.23 659 1232 4075 5043
2531164 6595 73 445.86 658 1229 4073 4887
2537121 6815 73 445.16 655 1220 4037 4811
2533806 6635 73 445.54 655 1214 4063 4923
2533795 9407 69 444.76 654 1210 4023 4863
2532657 6163 72 445.52 657 1221 4057 4871
2537470 7719 73 445.39 657 1214 4031 4863
2537336 10431 70 445.14 656 1214 4071 4927
2542626 7203 74 443.86 653 1209 4043 4835
2547116 7351 69 442.74 651 1189 4115 5207
2543345 7911 73 443.76 653 1202 4041 4911
2537117 6671 65 444.78 654 1211 4045 4843
2538243 6215 68 445.33 654 1205 4039 4879
2539275 6439 70 443.54 652 1199 4083 4935
2538634 10455 68 444.42 655 1204 4055 4911
2535500 7459 77 445.97 655 1208 4077 4927
2538445 7079 75 445.1 654 1199 4045 4935
2527629 6039 75 446.74 660 1228 4087 4915
2534950 10311 73 445.12 657 1215 4081 4975
2539450 5971 74 443.81 655 1217 4033 4843
2540050 9599 74 444.4 655 1214 4067 4871
2542470 10615 68 444.77 654 1200 4033 4887
2542445 6755 68 443.15 650 1194 4075 4975
2541805 7211 72 443.69 652 1200 4045 4919
2538474 6263 68 444.29 656 1219 4075 4919
2538599 7227 70 443.42 653 1196 4111 4959
2542514 6159 72 443.86 652 1197 4111 4955
2543976 6611 74 443.3 652 1203 4075 4943
2546793 8823 69 442.36 651 1182 4069 4983
2535922 7495 72 444.98 656 1202 4127 5059
2527521 6351 72 448.01 663 1242 4103 5019
2539738 6023 65 443.99 654 1203 4115 5003
2545865 6875 65 442.99 651 1197 4099 4983
2529664 7195 73 447.26 659 1230 4111 5015
2530312 7007 68 445.96 658 1221 4115 4983
2538480 5935 71 444.18 655 1211 4065 4907
2532679 6191 74 446.57 661 1238 4111 4959
2543878 6379 74 443.76 653 1201 4099 4963
2533888 7831 76 444.16 650 1179 4315 5463
2523545 10903 76 445.59 654 1196 4383 5463
2515328 15391 75 448.5 658 1220 4339 5567
2526041 7355 71 445.47 651 1192 4227 5171
2510811 6763 73 449.48 659 1218 4355 5399
2520428 8167 74 448.44 659 1228 4219 5359
2535724 6035 72 444.1 656 1227 4035 4883
2538665 6427 71 445.06 658 1225 4037 4879
2535469 8167 71 444.65 655 1213 4025 4891
2539740 6075 74 444.07 654 1208 4069 4891
2532999 10607 73 445.21 655 1213 4057 4899
2535863 7059 70 444.51 656 1220 4067 4959
2540978 11871 75 443.71 656 1217 3975 4807
2538445 6247 69 444.68 652 1190 4037 4859
2541427 7943 74 444.24 654 1203 4045 4867
2532661 6355 76 446.48 661 1241 4047 4899
2542263 6607 71 443 652 1199 4087 4967
2540536 6119 69 443.58 653 1200 4037 4887
2541381 7179 70 443.22 651 1190 4077 4919
2543015 7571 71 443.83 653 1182 4033 4891
2536266 7879 74 444.87 655 1200 4055 4911
2546090 6215 67 443.22 649 1196 4099 4935
2528152 6307 71 446.49 658 1215 4091 4923
2537117 6495 74 445.24 656 1194 4031 4871
2539022 8759 68 444.67 656 1199 4099 4983
2541446 5779 69 443.55 653 1202 4053 4879
2537999 7999 70 443.69 653 1197 4075 4923
2540030 6407 72 443.25 652 1191 4127 5027
2525959 6639 70 448.41 663 1230 4069 4923
2536996 7599 72 444.18 657 1214 4035 4871
2539367 8191 72 444.59 656 1217 4085 4883
2527880 6079 74 447.65 662 1225 4099 4903
2533171 7975 74 445.93 657 1206 4111 4947
2544867 6347 75 442.66 651 1188 4103 4963
2539125 6559 75 443.53 653 1192 4059 4923
2541004 7451 73 443.51 651 1191 4079 4995
2540894 8503 69 443.48 652 1197 4119 4987
2538575 8343 72 443.7 655 1203 4099 5039
2530989 7847 72 445.73 659 1212 4103 4927
2533141 9135 73 445.37 655 1213 4151 5111
2534727 7527 67 445.06 655 1202 4053 4919
2533905 8035 72 444.85 655 1211 4111 5083
2533782 14783 68 445.64 656 1201 4085 5047
2545198 6983 72 442.37 648 1203 4059 4875
2537170 6539 72 444.04 654 1229 4033 4831
2538125 6475 73 444.13 653 1222 4011 4819
2541812 6235 69 443.58 649 1196 4009 4767
2535165 10415 70 444.75 654 1234 4021 4851
2540277 7079 73 443.57 652 1197 4021 4819
2527511 6639 74 447.19 659 1217 4077 4939
2533410 8135 71 446.27 654 1214 4067 4915
2531174 7987 69 446.03 656 1220 4057 4907
2534833 6339 75 444.65 654 1211 4045 4871
2543324 6887 73 442.71 649 1198 4081 4923
2542845 8383 74 442.71 650 1197 4031 4903
2535675 7611 71 444.78 654 1216 4139 5067
2533020 8071 75 445.58 657 1235 4099 4923
2529615 7979 73 445.6 657 1219 4107 5043
2537604 8215 71 443.85 652 1211 4107 4979
2536345 6815 74 443.52 650 1198 4063 4867
2537972 7055 71 444.3 653 1214 4147 4999
2537286 8351 73 443.14 651 1202 4063 4979
2538848 10615 71 443.11 652 1217 4045 4867
2530852 6183 74 445.01 657 1239 4081 4907
2530967 9103 71 445.95 655 1222 4055 5011
2537952 8015 69 443.42 652 1200 4139 5107
2535763 10743 66 444.14 655 1215 4067 4931
2545709 8767 65 442.52 648 1195 4075 4991
2527824 8131 70 447.61 660 1234 4053 4891
2534343 13071 73 445.24 656 1234 4171 5251
2535242 6415 72 445.3 657 1219 4115 4995
2540645 10679 74 443.9 654 1212 4045 4867
2534432 6883 71 445.41 658 1251 4065 4939
2532932 6775 70 445.87 659 1225 4035 4911
2480163 8535 70 436.26 642 1195 3997 4871
136682 2749 66 270.18 338 602 1371 2305
################################
## READ-FAILED
################################
Count Max Min Avg P90 P99 P99.9 P99.99
4449 4923 68 183.82 282 524 973 4923
16018 4939 64 184.76 286 561 907 4903
26620 5367 63 182.22 281 568 3145 4495
36045 4747 61 180.82 277 598 3363 4583
45238 4695 57 182.44 283 613 3283 4539
53613 4659 61 182.1 280 585 3635 4591
61246 4963 63 181.5 280 580 3239 4499
69129 5795 62 182.04 279 583 3613 4807
75455 7587 60 182.33 282 585 3595 4627
81057 5627 61 183.9 283 578 3145 4879
86566 6259 60 189.13 291 587 3729 5451
92905 5635 57 184.18 283 579 3529 4919
98500 4979 59 183.05 283 595 3573 4559
103268 4871 62 182.23 279 588 3433 4571
107953 7415 56 182.63 281 586 3503 4719
111766 5575 60 183.1 284 603 3267 4679
116416 5595 60 183.26 283 599 3589 4735
120427 5419 58 181.99 281 580 3233 4747
123853 4927 62 181.18 279 592 2985 4495
127543 6255 55 182.32 282 582 3127 4715
130693 7411 62 183.78 283 612 3489 4751
133588 6047 59 183.25 283 602 3469 4719
137442 6259 59 183.23 286 601 3243 4583
140178 5815 60 182.85 285 598 3339 4679
142647 6975 58 183.08 284 598 3445 4695
145832 5187 59 182.19 281 596 3237 4603
148005 6587 59 183.18 284 601 3431 4723
151402 6215 56 182.23 283 588 3035 4671
152036 5287 59 182.9 284 605 3195 4691
155125 5027 59 182.17 282 594 2953 4607
157590 5899 59 182.36 282 588 3217 4707
159087 6071 56 182.76 283 588 3327 4711
161819 5051 58 182.62 281 588 3539 4627
163170 7955 60 183.27 284 593 3453 4619
165339 5523 59 182.74 283 593 3283 4671
166173 5387 60 183.41 286 594 3451 4623
168379 5819 59 182.85 283 593 3379 4715
170039 4987 57 182.37 281 589 3383 4663
171426 6131 59 182.58 283 603 3319 4551
172204 5271 57 183.54 285 612 3359 4671
174439 5063 57 183.49 285 606 3573 4643
175155 5227 59 184.86 287 616 3447 4703
177004 5875 60 184.13 286 603 3319 4643
178877 11727 56 183.84 286 599 3273 4763
179829 7299 59 182.99 285 591 3207 4727
182383 4935 58 183.24 285 593 3203 4639
182563 7135 59 185.06 288 612 3499 4771
184320 5395 60 183.56 286 596 3521 4711
184247 4887 60 182.6 283 597 3307 4643
186314 5723 59 182.96 284 597 3391 4715
187386 4991 59 182.58 284 594 3031 4611
188836 5619 58 183.35 286 599 3193 4635
189112 5175 57 184.65 288 601 3467 4623
191404 5667 58 184.57 287 602 3435 4659
191119 5659 58 184.27 287 593 3449 4711
192398 5987 55 183.77 286 595 3289 4675
193244 7747 59 184.16 286 610 3285 4623
194748 5935 57 184.25 287 589 3555 4719
194119 6367 59 184.83 289 611 3443 4707
195276 5607 59 182.57 284 582 3231 4667
196477 5107 60 183.35 285 592 3401 4711
197687 5199 59 184.4 286 604 3497 4699
198467 5683 58 183.38 283 589 3631 4743
198575 5267 57 184.23 285 606 3537 4679
199877 6035 61 182.32 283 589 3169 4643
199295 6131 59 183.51 286 593 3413 4747
201514 5839 59 183.82 286 597 3135 4671
201862 5919 58 183.47 285 595 3513 4787
202198 6971 58 184.03 286 607 3457 4827
202155 5451 58 183.72 285 598 3413 4679
203815 5063 59 183.57 285 607 3317 4687
204488 5171 61 183.21 284 599 3477 4671
205162 5827 59 184.36 286 599 3575 4735
204766 6203 57 184.47 288 611 3479 4735
206118 5343 57 184.26 287 604 3405 4707
206099 5607 59 183.71 286 606 3263 4807
206437 5299 58 184.17 288 606 3159 4731
207943 5827 56 183.78 285 599 3351 4739
208757 5175 60 183.31 285 596 3281 4663
208997 5167 60 183.12 283 601 3293 4771
209728 6023 60 184.59 287 613 3533 4687
209838 7275 61 182.86 283 599 3277 4751
209855 5247 59 182.4 283 593 2931 4795
211117 5387 57 183.37 284 592 3363 4695
211931 5315 60 183.95 284 593 3491 4711
212744 5375 59 184.4 287 597 3411 4743
212704 5287 58 184.26 286 599 3479 4791
212995 5907 59 183.63 285 592 3459 4811
213316 5435 57 183.41 285 599 3201 4755
213922 5131 58 183.24 284 591 3157 4643
214322 6287 60 184.19 286 597 3369 4839
213748 6099 56 184.65 287 605 3511 4735
214808 7439 60 184.4 287 607 3169 4807
216807 6091 57 183.81 285 596 3459 4771
214668 5983 59 183.25 287 599 3303 4703
215912 12039 59 184.17 288 596 3255 4939
216598 5999 58 184.04 286 594 3495 4843
216445 5647 58 184.89 289 619 3173 4751
217036 5155 59 185.18 289 615 3361 4711
217546 5623 57 183.84 286 599 3101 4787
218780 5483 58 183.75 285 592 3429 4787
218354 5967 59 184.01 287 594 3415 4795
219524 5235 59 183.16 285 593 3221 4839
219513 5439 57 183.57 284 591 3457 4835
219934 7483 57 184.19 287 591 3345 4815
219154 5467 60 184.36 287 604 3387 4851
218233 5571 60 185.03 289 615 3357 4687
220640 5619 60 185.59 290 607 3501 4775
221515 5895 60 184.21 289 599 3269 4791
219895 5163 61 183.91 287 601 3043 4755
220665 6595 59 185.22 290 615 3251 4927
222018 5251 60 184.56 290 602 3153 4719
221554 6219 56 184.21 289 596 3337 4811
219900 5363 58 184.97 289 616 3335 4699
222153 5751 60 184.82 289 611 3253 4803
222753 5555 54 183.7 286 600 3049 4831
222349 6171 56 184.53 287 612 3351 4835
222861 6351 59 185.39 289 612 3481 4903
221887 7991 59 185.02 289 614 3541 4851
223302 6107 59 183.49 285 603 3251 4835
223946 5859 57 184.22 288 597 3215 4711
224321 5951 61 184.42 288 600 3183 4863
224392 5727 61 184.35 287 605 3431 4975
223705 7163 60 183.99 289 602 2817 4959
224368 5651 58 184.27 287 600 3483 4887
224956 8163 59 184.84 289 605 3137 4931
224039 40415 56 184.45 288 598 3059 4923
223885 4963 60 184.39 287 615 3349 4527
224393 6447 58 184.99 287 614 3507 4591
225672 5155 60 184.06 286 595 3315 4523
224359 6067 60 184.8 287 611 3577 4591
225164 5107 57 185.26 289 619 3371 4547
225973 6067 57 185.26 290 603 3385 4643
226776 5087 58 186.61 292 613 3579 4643
225660 8139 60 185.65 290 617 3329 4563
225934 6891 57 185.72 289 622 3501 4711
226428 6307 59 186.23 291 615 3545 4687
227395 5047 58 186.89 292 622 3593 4607
226215 5851 58 185.15 289 612 3303 4707
227625 5615 59 184.38 288 599 3233 4599
227536 5803 59 184.92 288 602 3485 4667
228103 5311 59 184.78 288 611 3309 4551
228814 5027 61 184.31 287 602 3423 4531
228591 6399 61 184.33 288 601 3279 4691
228338 5255 58 184.94 290 611 3359 4627
229746 6107 60 183.6 285 597 3369 4495
229057 5543 54 185.04 289 612 3323 4623
229560 5423 54 184.79 289 606 3187 4627
228981 5283 59 184.63 289 615 3339 4607
228053 5115 58 186.3 293 629 3461 4551
228960 6799 60 186.92 291 630 3559 4655
230254 5259 55 184.96 288 607 3269 4547
229819 5807 59 184.9 288 595 3555 4703
230567 5551 57 185.45 288 615 3471 4735
230535 6191 60 185.92 290 608 3595 4715
230474 5139 59 185.19 289 606 3467 4635
230900 6039 61 185.34 287 604 3613 4715
228859 5707 59 185.79 290 613 3469 4711
231418 5595 59 185.91 291 615 3443 4683
230858 4819 58 186.16 293 620 3171 4523
231219 5583 60 186.63 293 623 3527 4679
232346 5871 60 185.52 290 611 3511 4667
231341 5075 57 185.3 290 614 3223 4527
232602 5467 58 184.78 289 604 3241 4603
232809 7599 60 185.48 290 613 3255 4639
231821 5215 59 185.57 291 610 3211 4707
232504 4911 59 185.29 290 614 3365 4655
231325 5015 61 185.35 289 604 3529 4647
232551 5295 59 185.29 289 607 3405 4639
232589 5351 60 185.56 289 607 3603 4723
233203 9223 56 186.35 292 611 3471 4907
233418 5391 60 185.9 292 608 3399 4571
231667 14047 58 186.44 292 620 3431 4491
232894 5039 60 186.55 290 617 3553 4651
232552 6543 60 186.4 291 621 3451 4619
233015 5407 58 185.91 290 619 3419 4535
232431 6927 58 186.92 292 625 3565 4703
232826 5139 57 185.38 290 620 3249 4495
233058 5415 60 185.83 290 627 3489 4523
233435 5763 57 186.02 290 617 3527 4575
