################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
567120 14863 509 1172.53 1554 2503 5363 7243
551281 13703 488 1201.12 1613 2763 5267 7819
554328 11103 516 1189.18 1596 2657 5367 7999
559452 15127 515 1186.32 1582 2645 5027 7487
557909 16215 498 1185.53 1582 2535 5155 6731
561563 9743 512 1180.73 1579 2851 5459 7375
552851 11983 503 1196.03 1585 2603 5227 8383
560230 11503 499 1175.6 1560 2591 5155 6967
563227 12855 497 1177.7 1560 2525 5219 7295
556423 13039 512 1188.82 1585 2725 5183 7643
553432 15383 490 1188.07 1589 2567 5303 7371
544240 10879 498 1206.39 1632 2783 5223 7971
558106 13695 513 1179.23 1570 2545 5243 6571
557126 11367 505 1185.26 1577 2603 5271 7219
549234 12095 527 1193.35 1593 2717 5255 7327
553642 13351 504 1184.86 1583 2563 5583 7607
555827 16039 476 1183 1571 2509 5215 7123
558440 14511 499 1171.38 1559 2589 5447 7991
544018 11103 489 1199.09 1610 2819 5251 7535
549599 17087 511 1188.04 1582 2579 5263 8035
555868 10287 506 1179.06 1570 2695 5287 7247
549112 9991 512 1193.92 1597 2735 5235 7511
550880 12447 505 1186.55 1590 2601 5143 7503
549734 17423 488 1186.73 1592 2707 5279 7667
562783 9447 498 1165.06 1533 2445 5203 7111
553069 12551 465 1180.19 1571 2551 5279 6675
550576 11623 474 1181.95 1590 2635 5167 7447
551031 11447 473 1181.12 1579 2679 5107 7243
550339 16815 512 1184.08 1588 2653 5275 7115
546549 14903 512 1196.18 1592 2689 5171 8511
540932 11503 506 1199.39 1607 2853 5215 6951
552759 12935 495 1178.35 1574 2615 5175 7555
549314 12575 511 1184.52 1584 2697 5259 7231
553340 10079 506 1175.97 1571 2585 5107 6671
546321 17167 508 1194.02 1593 2909 5431 7587
551685 12319 488 1175.69 1556 2511 5207 7499
556784 13431 497 1170.75 1546 2427 5147 7459
547829 13471 503 1191.37 1590 2677 5231 7211
541850 11727 512 1196.51 1612 2783 5335 7435
545061 10527 503 1184.67 1587 2631 5107 7011
548390 16911 513 1178.99 1578 2605 5327 7571
547181 31887 508 1180.72 1584 2709 5279 7939
551240 16295 504 1179 1564 2603 5283 7411
541151 9999 511 1186.95 1595 2773 5191 6739
550054 11871 512 1175.22 1561 2521 5243 6707
541711 12383 497 1190.7 1596 2675 5339 7571
546289 11511 497 1182.51 1585 2695 5171 7339
550064 12575 491 1183.29 1576 2505 5259 7235
540816 12959 500 1186.37 1590 2597 5343 7243
546026 12799 490 1181.28 1581 2723 5255 7007
538294 12927 465 1204.45 1614 2669 5303 7543
552246 17263 518 1179.38 1567 2673 5355 7043
541166 16623 510 1189.85 1594 2753 5303 8159
537483 84095 493 1187.16 1591 2663 5379 8863
547675 11383 506 1179.56 1570 2777 5283 7667
542553 13375 515 1193.61 1587 2857 5319 7559
541340 11135 479 1180.76 1586 2785 5179 7591
539078 10647 501 1197.36 1607 2907 5299 7719
540115 16543 491 1196.57 1611 2981 5303 7355
540608 17295 500 1186.13 1587 2825 5251 7051
533772 14951 505 1203.32 1629 3007 5259 7131
541145 10079 491 1179.82 1585 2759 5399 7735
538804 12975 509 1194.94 1595 2899 5319 8027
536033 10887 491 1196.01 1604 2889 5263 7555
538203 23615 494 1186.6 1609 2949 5395 8047
531723 15135 504 1204.64 1619 3049 5391 8035
540823 11455 504 1185.32 1596 2787 5095 6811
545616 11911 499 1177.37 1565 2771 5267 7679
533642 13271 493 1199.16 1614 2775 5355 8279
543932 15391 518 1177.02 1582 2697 5387 7323
532130 19135 503 1203.54 1619 3151 5467 7995
539116 14895 491 1183.61 1589 2949 5371 7447
545670 14311 493 1174.6 1565 2677 5143 7803
529854 26271 498 1206.02 1615 2769 5339 7959
554939 32015 503 1161.25 1537 2571 5119 8215
544262 11967 501 1191.03 1578 2685 5151 6595
545072 12543 497 1175.67 1563 2561 5151 7811
543381 14399 471 1185.61 1578 2651 5343 7859
531728 10111 479 1199.07 1611 2727 5439 7227
547979 11543 509 1170.39 1562 2659 5359 7303
536740 10623 508 1198.07 1603 2773 5199 6547
533286 9807 507 1190.07 1597 2811 5207 7591
543427 15999 508 1177.27 1575 2741 5259 7223
534623 13247 494 1208.99 1624 2935 5287 7815
537429 13415 510 1185.23 1600 2867 5287 7951
531367 12039 512 1204.72 1630 2877 5287 7311
535206 15055 476 1188.34 1592 2753 5343 8183
546284 11607 501 1171.56 1563 2651 5423 6883
532658 9655 498 1203.9 1604 2745 5235 6859
546856 12063 501 1160.46 1541 2601 5127 7391
552115 10255 477 1160.57 1531 2419 5239 6827
538209 10679 501 1173.37 1560 2701 5523 7631
547390 13007 489 1167.35 1547 2487 5263 7283
534946 13143 476 1193.02 1596 2735 5383 7255
544896 16431 501 1167.25 1540 2689 5215 7899
541836 13431 503 1187.15 1578 2695 5303 7915
540543 10855 509 1187.22 1581 2597 5327 7339
547793 12167 509 1166.21 1546 2685 5303 7291
530080 10351 494 1208.45 1618 2817 5227 7343
547379 10039 494 1167.86 1546 2589 5271 7431
543286 16271 508 1176.36 1562 2501 5207 7691
530993 23983 492 1197.81 1594 2699 5247 8103
544379 11247 501 1174.38 1569 2791 5211 7415
526365 22063 510 1204.26 1622 2981 5383 7835
539629 17983 492 1177.66 1569 2811 5271 7543
541308 16639 488 1169.11 1562 2613 5415 7311
532575 15631 490 1196.42 1591 2673 5391 7779
542822 14575 499 1162.09 1543 2683 5255 7679
530224 9543 486 1191.32 1603 2857 5367 6927
527459 12095 506 1187.51 1592 2931 5191 6891
543926 10903 487 1168.62 1559 2699 5391 6847
532972 11935 478 1185.31 1578 2669 5143 7899
539020 10399 504 1168.08 1562 2643 5139 7055
535025 18255 510 1192.08 1596 2791 5279 8071
531884 10511 488 1185.75 1579 2667 5287 7319
531540 11551 500 1169.36 1563 2683 5331 8399
522589 15239 503 1187.52 1589 2685 5303 6859
537501 17055 486 1154.46 1554 2645 5399 7823
531102 17583 488 1171.34 1564 2741 5351 8099
521985 12159 501 1183.25 1587 2753 5471 7611
541524 11551 493 1145.35 1535 2677 5079 7299
523663 14751 495 1182.83 1583 2869 5239 7055
533681 25359 484 1164.88 1542 2831 5399 7891
534804 10839 492 1157.55 1558 2791 5159 6531
524835 16239 514 1174.1 1575 2631 5311 6671
539101 13271 495 1150.54 1534 2669 5291 7607
523184 11735 481 1178.51 1584 2823 5231 7563
531680 18991 491 1153.48 1524 2597 5443 7855
542758 13975 504 1148 1518 2489 5247 6675
526224 11695 500 1174.89 1570 2775 5223 6911
528381 16047 499 1160.77 1549 2595 5055 6843
539008 9423 516 1156.92 1537 2561 5291 7315
525885 16287 481 1175.73 1573 2887 5523 7927
533926 11623 501 1150.97 1529 2523 5219 7635
530429 16335 491 1166.13 1546 2521 5291 8095
538675 15647 487 1154.08 1529 2543 5247 7495
528984 15903 504 1169.12 1566 2707 5287 7815
528881 16639 494 1170.87 1561 2667 5323 7479
529087 16359 494 1158.24 1553 2793 5435 8059
523587 17663 514 1184.06 1597 2925 5235 6643
529363 46047 508 1166.68 1549 2679 5247 44671
534876 12087 480 1148.5 1541 2401 5055 7431
536662 18655 516 1152.56 1528 2309 4859 7879
539323 11103 499 1141.6 1519 2265 4771 7971
536485 12807 484 1145.85 1531 2379 4759 7307
535563 16383 513 1148.99 1528 2259 4855 7183
532197 12991 495 1146.5 1541 2389 4547 6859
533247 11631 494 1149.94 1536 2413 4495 7335
534163 11111 484 1147.61 1538 2499 4723 6927
533418 12783 477 1147.67 1532 2437 4791 7795
535493 11959 486 1162.41 1555 2293 4515 7907
542666 10543 500 1157.14 1541 2355 4579 7083
546469 10423 509 1153.57 1531 2265 4391 6583
547636 25887 489 1152.56 1528 2361 4423 7487
543834 12367 502 1151.26 1535 2361 4507 6855
544948 28319 505 1158.07 1527 2209 4203 7487
547206 10415 508 1156 1543 2319 4383 6295
535764 11207 490 1171.84 1569 2357 4387 6879
551180 11447 476 1142.61 1522 2245 4371 8215
539045 10663 502 1164.49 1565 2395 4455 7099
540441 17599 515 1162.67 1546 2263 4207 8127
545449 11623 516 1150.44 1544 2325 4467 7003
537347 9543 512 1163.71 1564 2319 4347 6891
544292 9367 509 1155.98 1542 2329 4339 6547
540534 11943 494 1152.67 1540 2277 4327 7207
543556 9687 514 1161.04 1548 2349 4359 6879
543860 15951 510 1157.44 1545 2279 4471 7987
546094 21295 492 1152.35 1530 2257 4247 7047
543045 10559 508 1155.59 1544 2449 4471 7699
540400 14783 487 1158.68 1543 2369 4759 7199
540993 9863 492 1161.89 1549 2299 4395 6551
543137 22463 497 1147.43 1541 2403 4263 6495
537294 13031 493 1166.37 1555 2299 4535 7515
540880 12255 500 1156.96 1553 2323 4275 6751
541121 13103 507 1157.5 1547 2337 4451 7203
543641 10767 501 1154.53 1531 2259 4471 6731
548669 12391 518 1150.93 1531 2235 4183 6999
538607 10599 486 1166.41 1560 2295 4335 7247
539222 11671 509 1161.69 1549 2345 4239 7183
538818 16703 501 1159.85 1548 2331 4179 7587
543790 18751 514 1151.81 1527 2219 3999 6903
551805 10935 500 1141.24 1508 2183 4307 6751
534861 13383 517 1168.72 1559 2329 4351 6459
536956 14535 500 1163.12 1560 2375 4471 7495
540551 10943 504 1157.98 1549 2367 4267 6791
537394 10655 498 1159.25 1546 2309 4107 6787
548280 11847 481 1149.99 1531 2367 4451 7091
540533 25695 478 1152.29 1527 2213 4211 6799
541356 11415 511 1156.61 1545 2381 4627 7387
538491 9551 495 1164.25 1558 2317 4235 6871
541629 15903 496 1161.3 1543 2323 4391 7739
530813 11799 506 1167.71 1580 2441 4551 7675
540311 11503 501 1155.37 1541 2413 4419 7619
539955 14063 498 1157.24 1535 2329 4279 7027
541318 18927 501 1156.99 1544 2311 4395 7567
