################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
728995 26703 447 1940.61 2765 4899 8163 12711
719096 19311 451 1974.29 2841 5063 8159 12967
726062 16271 428 1958.46 2789 4931 7999 11743
735288 21055 465 1933.39 2719 4895 8279 12407
727576 31823 473 1951.67 2747 4843 8131 14567
725713 33247 479 1945.55 2771 4855 8311 11455
725632 16479 500 1941.95 2757 5043 8311 12591
721654 23007 478 1952.82 2781 5379 8383 12959
720603 18543 465 1959.54 2795 5027 8295 13063
725946 22063 492 1940.27 2741 4835 8199 11959
709949 21487 495 1978.28 2831 5159 8455 12967
720185 16119 464 1947.47 2797 4979 8423 11935
716751 14391 475 1954.2 2783 4855 7823 10383
721973 19231 465 1937.02 2743 4847 7887 11999
701585 21743 461 1997.49 2907 5267 8263 13807
720246 22415 491 1938.95 2755 4795 8223 11711
706155 19791 482 1982.62 2841 4975 8303 12319
708461 18671 451 1967.02 2829 4903 8011 13215
708906 19919 487 1978.48 2843 5007 7867 11351
717280 16247 461 1950.9 2775 4847 8239 11871
705707 20191 470 1979.11 2843 4983 8099 12487
717119 15007 417 1945.31 2797 4959 8027 11559
705238 16831 472 1974.8 2821 5003 8559 12775
718233 18415 456 1939.17 2741 4843 8359 12663
700947 38463 456 1977.29 2817 4867 8511 36063
719072 19215 461 1920.39 2741 4619 8083 12983
707983 17151 461 1955.96 2829 4631 7347 10735
717469 20943 472 1931.93 2769 4543 7583 12599
721658 15527 415 1922.05 2715 4367 7163 11759
709326 17583 460 1956.95 2821 4643 7403 11295
718465 29935 457 1924.69 2719 4299 7439 13255
698621 18015 475 1981.24 2855 4551 7699 12631
701084 18399 423 1966.78 2841 4539 7491 11655
704456 19887 447 1957.66 2819 4595 7571 11303
704195 20047 456 1964.39 2823 4559 7879 14815
708886 18943 414 1944.94 2791 4519 7039 13015
706994 16623 443 1947.41 2803 4563 7123 10807
708293 21871 444 1937.83 2799 4667 7527 11375
714613 15759 476 1929.22 2769 4431 6783 10623
711190 13783 470 1937.58 2781 4443 7011 10119
698647 19007 469 1965.95 2839 4627 7223 11063
703875 19791 445 1950.14 2839 4595 7255 11439
699635 36671 461 1943.86 2777 4507 7507 15767
710780 18815 446 1918.65 2715 4335 7431 12287
694759 15503 434 1962.4 2833 4627 7091 9743
704969 21567 498 1923.27 2773 4479 6831 9887
714422 26335 455 1904.54 2683 4139 6519 10599
704176 17807 462 1919.13 2759 4495 6703 10511
693066 43679 425 1956.18 2805 4455 6887 11671
702592 18959 447 1939.78 2775 4551 7203 13359
693515 22543 476 1939.74 2779 4443 7259 12495
694833 18079 459 1930.97 2813 4675 7063 11263
692466 21087 512 1937.28 2767 4519 7411 12207
694540 15087 498 1929.52 2781 4547 6659 10047
689011 22399 440 1947.38 2801 4515 6979 10975
697608 16911 439 1914.24 2769 4551 7019 11087
693612 21023 468 1928.12 2807 4559 6959 12151
685325 17343 486 1941.54 2857 4723 7007 10023
677617 18159 476 1964.46 2873 4711 7039 11391
696310 17167 478 1917.76 2765 4459 6947 10791
696670 18463 486 1924.05 2729 4315 7055 11751
696567 19791 468 1921.55 2769 4547 7075 12623
687672 34367 471 1925.81 2775 4519 6919 13231
689532 24495 446 1932.23 2781 4463 6967 10703
697085 14903 420 1912.14 2753 4511 6975 10183
693551 19775 445 1923.72 2769 4479 7071 10383
686922 31055 400 1938.82 2799 4491 7091 13919
689231 19615 457 1933.75 2779 4479 6951 11039
700941 16943 446 1898.29 2695 4215 6519 10559
683187 20191 438 1943.53 2821 4563 6843 10023
679895 17327 452 1942.76 2827 4591 7003 12927
692397 24975 497 1906.86 2747 4519 7019 11951
679019 23503 463 1930.3 2829 4699 7051 11895
670707 18735 440 1951.05 2875 4755 7115 13055
679381 26591 456 1926.53 2831 4739 7207 12319
674947 20063 454 1938.13 2847 4759 7155 11167
680941 31855 452 1916.37 2797 4675 7083 11191
675014 19151 459 1926.79 2837 4635 7147 13159
669917 28463 464 1942.25 2875 4931 7803 13455
674207 18543 441 1934.41 2819 4743 7283 12423
674595 19039 434 1931.64 2857 4787 7303 11743
679776 18799 434 1909 2807 4679 7327 12063
679232 21423 447 1911.16 2771 4527 7231 14775
669373 24751 484 1953.48 2853 4703 7223 11231
677517 28143 438 1912.75 2771 4539 7211 12151
667030 21327 461 1943.34 2855 4723 7227 11295
671648 34943 455 1932.36 2843 4631 7251 14343
666476 24479 456 1930.9 2839 4619 6959 12551
668735 20207 421 1941.41 2821 4523 6775 11719
670568 27583 498 1937.43 2799 4535 7027 13079
670870 16295 440 1936.21 2813 4543 7031 10919
671853 34207 445 1921.47 2779 4571 7343 12519
662227 18527 458 1948.03 2889 4823 7299 11575
656534 17599 467 1956.97 2895 4767 7239 11735
666084 19663 463 1936.83 2869 4779 7311 11567
661215 27071 421 1942.63 2839 4703 7111 12415
664538 20367 445 1942.39 2857 4699 7223 12079
662358 30447 405 1954.73 2853 4699 7259 12095
668372 27855 446 1944.43 2831 4691 7303 10975
666106 40607 475 1950.94 2863 4743 6867 9767
672495 19775 462 1932.48 2795 4639 6991 11167
665939 31567 473 1948.37 2819 4779 7431 11391
661307 16447 444 1963.16 2903 4915 7443 12103
670659 20319 418 1932.71 2831 4691 7251 12751
669634 29583 464 1936.15 2839 4775 7399 11919
651253 18383 464 1982.51 2945 4835 7491 11831
673780 25087 472 1926.68 2805 4595 7075 12559
681090 31439 482 1907.84 2735 4467 7171 11511
675649 35839 481 1914.41 2781 4551 6923 11519
652575 18095 461 1983.05 2929 4875 7271 12567
661850 34527 473 1968.62 2857 4719 7631 21039
663792 21231 430 1968.2 2873 4787 7427 14519
665167 18767 492 1975.65 2877 4683 7095 10607
659492 25759 478 1976.07 2893 4807 7419 12215
665493 17807 457 1962.54 2843 4687 7119 10863
671367 24783 446 1946.13 2799 4663 7415 15343
664571 22287 469 1970.18 2853 4687 7051 11599
662921 30095 495 1965.01 2855 4787 7391 12519
657454 22079 459 1976.24 2935 5031 7619 11743
660419 28719 453 1971.09 2879 4775 7367 12079
664678 19871 445 1958.88 2831 4607 7307 11343
653974 17743 446 1999.14 2917 4783 7247 13263
662759 16127 481 1965.43 2849 4723 6999 11431
658707 21615 480 1982.65 2899 4779 7615 14759
659865 28063 450 1979.82 2857 4639 7495 16495
666472 25359 486 1958.88 2821 4603 7411 12471
669369 22591 479 1946.49 2811 4675 7431 11695
666541 15783 466 1961.66 2821 4639 7511 11479
651420 39679 472 1995.82 2917 4899 7259 12175
653609 18143 489 1975.62 2901 4911 7771 12695
667145 38495 420 1946.92 2821 4691 7323 12063
659258 19055 457 1969.07 2877 4827 7467 12615
667395 17007 518 1952.04 2803 4579 6987 10215
666822 25039 470 1949.87 2829 4631 6967 12999
656897 27935 477 1971.64 2903 4819 7515 14591
659852 41119 468 1954.17 2881 4779 7091 12287
654921 38175 488 1978.22 2871 4691 7691 13015
661821 15495 476 1960.02 2849 4803 7319 11527
665765 26799 508 1951.42 2805 4579 7083 12615
660242 18063 428 1965.34 2871 4711 7135 10839
656374 24991 481 1968.84 2843 4687 7291 13471
652902 27535 483 1976.42 2879 4707 7191 11999
652799 17471 467 1974.84 2873 4747 7431 12871
655944 16703 492 1978.54 2871 4707 7163 11495
656205 13167 426 1963.72 2847 4615 6839 10023
650946 18815 484 1990.49 2891 4739 7679 11575
663865 18479 514 1946.18 2813 4591 7043 12575
652266 16399 488 1983.15 2881 4619 6975 10863
650866 19887 454 1970.26 2915 4931 7787 12519
649681 18447 476 1996.65 2881 4867 7591 12519
670985 18847 466 1925.85 2745 4463 7135 11975
663935 34943 452 1941.16 2779 4591 7299 13383
657647 15599 504 1939.37 2807 4691 7271 10695
657478 16479 453 1952.42 2803 4551 6835 11623
660663 36159 494 1936.45 2787 4519 6963 12751
642220 21007 493 1991.22 2907 4803 7427 12407
642929 28959 466 1970.78 2909 4807 7219 11647
649925 24703 457 1966.85 2831 4623 7119 13583
646969 18527 475 1973.17 2861 4655 6847 11071
645255 21023 453 1953.54 2859 4675 7027 12375
651928 22143 494 1957.21 2833 4643 6775 10095
654963 15143 453 1952.92 2801 4491 7019 11063
651515 29055 457 1958.06 2859 4739 7183 14959
650640 21983 498 1961.59 2825 4631 7243 12583
658771 25199 472 1938.99 2797 4575 7215 12319
657283 21471 465 1941.16 2803 4591 6975 12223
652366 19391 483 1966.59 2829 4555 7351 12439
661407 142207 483 1923.78 2745 4495 7131 13319
640438 26239 439 1991.58 2917 4879 7639 13599
645386 32623 481 1973.27 2857 4687 7203 13215
649272 30079 471 1969.71 2837 4683 7459 13535
654199 15343 489 1954.71 2827 4551 6819 10623
655997 27039 479 1943.5 2801 4595 7063 12175
649142 26239 497 1964.48 2841 4611 7063 13559
652835 20095 435 1953.94 2827 4623 7339 12743
637710 25007 463 2005.75 2933 4795 7643 14559
655178 14687 471 1956.84 2835 4679 7023 10783
645142 36191 488 1973.66 2881 4731 7067 11895
649248 14807 508 1958.6 2813 4659 7495 12239
654448 21535 498 1956.29 2811 4691 7203 11399
646281 22879 476 1963.87 2849 4711 7467 16071
651980 15175 471 1964.93 2843 4571 6827 10399
651567 19151 448 1942.27 2815 4647 7251 10415
648941 18415 507 1966.91 2839 4591 6983 11711
649418 34239 470 1951.56 2821 4723 7459 13879
647236 19983 485 1970.43 2871 4791 7507 12695
650610 34335 458 1938.87 2801 4627 6875 16367
649168 23615 455 1958.89 2849 4671 7247 12655
643239 17967 481 1976.22 2859 4699 7163 11231
650807 20303 479 1955.19 2837 4663 6971 11239
647806 18207 427 1956.98 2827 4679 7339 12599
643411 40991 453 1987.24 2867 4687 7027 12999
646106 37375 496 1973.36 2829 4683 7903 15175
647004 24303 461 1968.57 2823 4571 6715 10391
635510 28895 488 1993.71 2905 4671 7251 13303
651396 19215 441 1948.56 2805 4539 6955 10655
649295 16215 470 1959.12 2781 4467 6831 11495
651089 18687 491 1940.26 2773 4523 7391 11543
644618 23471 440 1981.63 2829 4551 7279 12871
652388 32383 457 1934.04 2767 4559 7431 14847
645382 23647 473 1965.91 2821 4539 7059 12415
641066 41151 474 1978.08 2881 4727 7251 13119
653878 18447 470 1952.03 2819 4639 7255 12567
645689 18447 493 1961.47 2829 4555 6895 10735
659718 15303 493 1929.75 2805 4639 6923 10687
643060 30719 471 1964.93 2837 4639 7095 12239
636318 23183 475 1993.32 2919 4847 7451 12759
641238 15783 421 1967.59 2871 4739 7259 11335
643989 21535 414 1948.81 2845 4663 7363 12799
640411 17935 449 1982.8 2877 4731 7271 10847
649327 36575 472 1958.08 2813 4651 7127 12135
635419 15535 480 1986.11 2891 4667 7119 11383
655771 19951 470 1926.58 2757 4471 6975 12495
644145 22783 475 1954.91 2837 4683 7103 12599
641618 17055 497 1977.41 2843 4623 7059 11519
632565 36095 451 2000.14 2917 4803 7223 11199
651964 25983 401 1936.58 2797 4643 7255 11975
645597 33631 462 1971.01 2839 4663 7595 13863
650754 17695 453 1952.09 2817 4671 7163 10519
641238 35775 498 1985.04 2853 4671 7659 12815
638789 16655 490 1981.16 2855 4663 7163 11535
643830 16087 470 1967.05 2869 4723 7083 11191
655350 16911 471 1934.82 2775 4519 6863 11775
651421 15679 433 1950.99 2807 4563 6723 10519
650425 27327 496 1949.55 2833 4567 7151 19439
643923 19487 461 1961.39 2839 4647 7547 13023
631450 17055 474 2000.8 2931 4787 7335 15127
645156 19855 461 1967.64 2831 4675 7099 11575
648132 17743 495 1953.98 2795 4527 7403 11983
642649 16975 495 1968.35 2839 4643 7199 10647
639753 21007 473 1981.28 2863 4659 7163 13439
652542 23951 462 1931.92 2785 4559 6999 11607
648744 18447 435 1956.22 2797 4599 7471 13487
641574 17903 474 1968.7 2863 4731 7251 11647
634418 19823 458 1997.56 2917 4799 7075 12199
644881 23375 488 1962.97 2825 4599 7267 13359
643225 18559 458 1967.54 2845 4619 7183 11295
649408 19359 480 1939.9 2799 4571 7111 12567
637814 22031 471 1983.19 2867 4651 7143 11967
640371 17759 485 1969.78 2839 4607 7047 12175
652107 17903 496 1949.59 2787 4503 7227 11463
647794 25727 497 1956.37 2795 4571 7315 12327
645770 18415 493 1957.74 2871 4791 7071 11431
646530 15879 459 1943.61 2777 4567 7219 11167
651610 27263 464 1937.26 2801 4579 7271 13063
640044 28431 474 1970.09 2823 4587 6891 12767
631520 15975 481 1979.99 2875 4703 7763 11959
644182 26687 442 1950.98 2803 4615 7023 13855
643812 27887 495 1948.66 2815 4763 7555 13151
641116 18127 435 1969.33 2825 4599 7239 11567
640169 18623 481 1957.08 2827 4563 7555 13335
633993 16007 417 1985.19 2845 4583 6995 11039
642880 19967 461 1940.23 2803 4547 7139 12119
644527 33727 470 1957.67 2807 4587 7003 11655
629530 22959 432 1984.36 2893 4711 6891 10911
638864 28463 460 1963.8 2825 4767 7327 14239
636141 36191 514 1968.32 2869 4767 7395 13767
640997 36895 462 1956.67 2795 4519 7115 11735
644731 25375 465 1948.81 2781 4467 7167 12903
637614 39167 476 1969.93 2849 4695 7391 12959
625788 16831 467 2005.33 2911 4699 7167 11359
639126 27247 478 1966.78 2857 4735 7239 13359
643779 30095 457 1953.45 2791 4571 7035 13039
638247 33023 492 1965.27 2845 4675 7179 13599
639509 15255 488 1962.89 2825 4647 6987 10711
631442 14687 451 1996.19 2889 4647 7023 10543
638990 15727 476 1965.23 2861 4779 7095 11199
646165 21183 484 1939.86 2777 4539 7179 13343
637530 35647 449 1968.36 2819 4579 7075 11855
634806 16031 482 1967.6 2815 4627 7099 11303
627743 39071 474 1974.31 2889 4603 6735 11671
636508 18927 487 1955.39 2817 4631 7339 13055
638177 31919 401 1961.56 2839 4591 6911 10943
642817 35007 502 1955.68 2807 4699 7191 11871
636523 36575 436 1957.3 2833 4587 7087 11023
631431 19919 444 1971.06 2849 4651 6891 12175
641239 15895 458 1937.76 2763 4595 7299 11239
637957 18367 451 1944.98 2795 4631 7215 11215
628717 19391 474 1981.59 2859 4623 7051 11703
633554 36863 507 1962.03 2819 4567 6987 12999
639880 16223 500 1948.77 2775 4539 6763 10215
637692 25135 497 1962.02 2809 4559 7075 11711
636808 22319 463 1967.43 2819 4591 7171 11199
630945 33663 492 1967.23 2837 4583 7071 13383
632160 22879 462 1968.87 2857 4667 7211 13103
643316 18783 471 1945.29 2793 4567 7087 12063
640100 16175 480 1940 2819 4611 6955 11679
621875 18239 460 2003.27 2943 4927 7775 11407
634165 21887 447 1955.44 2809 4543 6931 10831
646500 35039 501 1937.19 2769 4583 6987 11335
628939 20031 479 1972.08 2867 4671 7279 10919
640419 37759 432 1948.15 2811 4627 7055 10727
639787 21343 465 1947.59 2819 4639 7411 14727
640415 20687 468 1935.4 2785 4627 7263 11407
634358 19983 492 1952.06 2821 4591 7275 13087
632167 32367 459 1962.88 2821 4711 7295 14351
628115 16167 464 1976.03 2837 4619 7443 11095
652919 16959 483 1910.73 2731 4467 7119 11023
632973 18623 477 1966.93 2813 4503 7487 11879
632808 27423 470 1948.72 2811 4639 7243 13423
628828 17023 511 1976.93 2853 4655 6715 10167
642052 16399 471 1927.82 2771 4639 6895 12239
627516 21743 469 1972.23 2839 4627 6887 11071
638025 16263 468 1947.02 2805 4555 6751 10375
635249 19903 406 1954.3 2819 4651 7235 11791
635992 15439 476 1946 2793 4543 7107 11319
633926 17007 506 1952.96 2859 4703 7311 12607
627202 21839 465 1976.42 2861 4711 7443 13263
643520 22511 429 1930.37 2751 4543 7111 13415
631213 17599 461 1965.08 2813 4587 7127 11895
635041 23295 459 1939.09 2757 4483 7667 12919
634683 23391 456 1958.59 2815 4555 6971 11247
640933 23663 481 1934.03 2755 4463 7067 10943
640200 18543 490 1953.1 2803 4663 7099 10631
630274 18895 460 1976.09 2851 4631 7103 12263
622818 19327 490 1986.7 2865 4619 7215 11959
626763 32863 444 1982.09 2855 4715 7411 10935
641682 24175 486 1944.04 2787 4627 7211 13495
635103 18735 462 1967.52 2831 4599 6831 10503
632556 22399 459 1950.96 2807 4635 7183 14551
633698 17631 498 1956.85 2823 4567 7063 10391
643314 38367 468 1927.68 2765 4591 7299 13175
636698 18223 458 1969.75 2829 4655 7175 13839
624773 35743 478 1974.61 2841 4639 7351 13855
621710 52383 492 1981.96 2875 4783 7755 13495
630901 21599 502 1954.13 2837 4731 8027 14807
636236 24975 472 1951.65 2813 4627 7163 12647
636343 21839 456 1942.12 2783 4667 6959 11663
640702 20431 460 1923.11 2749 4495 7011 12487
628100 23375 481 1964.75 2841 4655 7187 12015
643881 40191 471 1921.04 2749 4527 6915 11447
633932 24751 433 1966.66 2829 4603 7183 13687
626911 24127 441 1968.2 2835 4615 7155 11303
619390 22063 492 1997.52 2891 4691 7383 12863
636132 20959 457 1946 2799 4635 7607 11511
631521 24271 451 1973.98 2849 4743 7359 16543
629827 18831 427 1971.17 2867 4671 7263 11655
622772 22175 472 1974.05 2861 4615 7351 13599
637078 26367 442 1941.02 2777 4591 7591 15711
633783 23103 485 1957.41 2821 4687 7031 13423
630712 30271 483 1967.04 2809 4627 7127 11583
630870 25359 483 1969.1 2867 4643 7411 13551
619190 24975 486 1993.51 2907 4735 7259 12167
631676 34847 480 1970.26 2845 4715 7139 10815
635508 15967 460 1961.63 2815 4547 6827 11431
635826 17375 440 1938.45 2787 4563 7187 10951
637415 33151 457 1955.46 2795 4527 6943 12415
638075 20927 510 1941.15 2771 4575 7203 10679
632161 17167 457 1964.11 2837 4711 7295 11255
635152 20335 507 1956.57 2799 4591 7323 11479
623285 15663 482 1988.86 2871 4643 7187 11751
626371 31087 502 1959.76 2839 4627 7127 13863
630047 33887 454 1956.47 2841 4671 7427 18559
630130 19343 489 1965.62 2851 4775 7659 12623
633055 17135 447 1962.58 2831 4575 7187 12303
631516 25247 467 1965.48 2815 4631 6991 11151
637977 30943 467 1944.26 2767 4551 6971 12511
622903 24895 468 1986.88 2851 4707 7267 12679
637886 22111 509 1936.73 2795 4587 7067 13103
638633 34815 485 1953.46 2791 4543 6763 11079
635823 22575 494 1936.93 2773 4527 6919 12535
625940 20447 501 1987.26 2859 4683 7471 11039
630500 31695 450 1956.93 2843 4783 7291 10839
633758 23519 445 1951.4 2793 4611 7503 14511
639724 23407 459 1922.11 2743 4511 7083 12791
640454 21087 455 1933.54 2779 4651 7295 11151
632612 27583 465 1960.36 2811 4499 7043 12687
636088 29327 482 1945.45 2795 4619 7091 12199
615957 32495 507 2004.85 2911 4727 7707 15511
635982 29551 478 1944.34 2801 4667 7443 15855
635610 34559 474 1967.31 2815 4591 7075 12751
632841 36863 436 1939.87 2787 4651 7027 11783
610219 38239 475 2012.25 2949 4919 8019 13847
630530 23391 484 1959.48 2837 4727 7431 13175
632671 35039 446 1965.72 2805 4523 7187 11943
629565 18687 472 1957.35 2815 4627 7171 11127
628969 21823 468 1965.5 2851 4683 7579 13279
633628 17103 439 1943.51 2781 4499 6891 10783
625789 26943 467 1977.09 2861 4611 7371 13367
629590 33951 492 1968.49 2813 4595 7351 13719
629789 19791 447 1948.08 2821 4611 6947 10607
623114 25439 492 1980.17 2875 4751 7239 14871
629863 20143 420 1946.38 2841 4771 7299 11575
619495 20239 455 1983.65 2931 4863 7343 11295
636820 17231 466 1934.37 2763 4595 7311 12239
625149 24895 508 1968.79 2857 4747 7235 14503
627946 16719 493 1941.22 2819 4647 7235 11927
622489 17103 465 1979.21 2859 4663 7003 10647
625181 32111 505 1964.13 2819 4639 7179 12295
619435 25471 487 1984.27 2875 4683 7583 12111
624960 15727 431 1969.75 2887 4831 7119 11063
626482 41855 469 1952.06 2873 4883 7299 11671
628044 20239 451 1967.3 2827 4739 7367 12479
639854 19535 471 1917.14 2741 4531 7259 12175
631525 34207 508 1961.83 2821 4579 6767 12631
615257 35615 450 1987.97 2909 4807 7479 15215
628783 20383 444 1966.22 2829 4671 6999 10455
628716 30351 463 1963.52 2845 4695 7203 15407
626716 30575 468 1961.68 2855 4703 7595 15823
640498 18175 417 1919.13 2737 4439 6871 10663
624770 25519 464 1967.54 2845 4863 7751 12895
625723 23439 463 1971.82 2873 4747 7271 12391
631201 21615 446 1943.76 2829 4667 7199 13431
630056 30383 472 1958.9 2831 4695 7367 14839
634904 16399 441 1950.48 2797 4607 7515 11943
631074 23775 453 1962.46 2841 4631 6867 11503
632245 21375 471 1948.49 2803 4699 7391 11927
619458 16351 489 1988.35 2897 4747 7239 10839
629717 28479 497 1961.49 2839 4723 7055 13839
632623 27887 443 1951.84 2809 4663 7159 14527
631197 40671 475 1950.55 2831 4711 7183 10679
627781 34687 484 1947.46 2789 4567 6999 10759
628296 32527 513 1954.6 2791 4563 7247 16375
619129 391679 483 1993.05 2851 4731 7907 23615
628865 25503 487 1945.09 2839 4763 7419 13583
623318 18895 462 1974.11 2837 4579 7283 11439
634263 15127 454 1938.32 2779 4595 6991 10767
621574 25631 487 1989.38 2861 4731 7427 11271
627937 29839 448 1942.05 2781 4575 7575 15479
635306 19295 479 1923.96 2753 4531 7155 12095
627740 19183 502 1939.67 2769 4515 6959 11215
633279 20463 455 1931.86 2785 4595 7095 10991
616069 27711 489 1973.85 2869 4787 7899 15327
626067 35135 494 1934.97 2817 4683 7499 13079
625143 18207 494 1946.69 2817 4715 7311 12055
624577 18815 430 1950.61 2821 4623 7075 12503
617291 20975 442 1969.83 2875 4775 7703 13231
630486 28559 490 1922.16 2819 4731 7415 13047
628703 31903 449 1951.23 2851 4719 7063 13263
624913 15439 431 1942.17 2823 4675 6979 12455
622205 39455 481 1964.91 2839 4675 7155 13495
633793 19871 467 1911.83 2745 4591 7211 11375
626682 21439 471 1953.06 2859 4871 7507 12567
623852 20975 459 1954.87 2839 4603 7055 11615
635307 21567 474 1917.15 2743 4499 7091 13095
626029 28831 521 1954.53 2797 4563 7287 11903
627051 24751 470 1925.79 2815 4687 7247 11119
622269 39199 493 1951.02 2843 4791 7911 14743
626610 19599 496 1939.58 2831 4743 7419 12375
625175 30287 509 1961.85 2833 4751 7431 11087
620329 27471 490 1953.9 2827 4531 7411 13287
622583 17007 467 1949.31 2835 4807 7623 10647
628787 23439 461 1928.95 2765 4595 7203 11527
627473 33983 455 1936 2813 4751 7447 20751
624674 19519 459 1965.4 2829 4615 7035 11863
631834 14391 478 1936.75 2817 4795 7199 10383
620986 19007 455 1966.4 2837 4659 7347 12815
629419 16431 486 1934.67 2813 4683 7179 11351
623244 22991 478 1968.97 2837 4627 6943 10911
631744 19231 492 1939.31 2801 4651 6915 10287
618287 36671 486 1976.87 2859 4623 6967 10911
621881 37439 460 1961.09 2845 4719 7235 12735
624455 26479 459 1960.77 2851 4623 7035 13911
631816 42591 487 1928.3 2793 4635 7347 12751
627891 20767 483 1940.58 2823 4727 7167 14159
609872 24431 457 1998.15 2933 4931 7419 11295
621446 28559 485 1970.12 2821 4591 7559 13727
623441 31263 492 1950.97 2839 4627 7035 11391
622249 20191 491 1958.78 2853 4651 7027 10575
618411 19455 458 1976.75 2849 4639 6903 11015
621194 20847 497 1961.79 2857 4647 7475 13559
620527 25535 464 1971.51 2849 4671 7019 12479
619105 37119 448 1957.62 2903 5027 7827 14239
615556 22255 427 1984.85 2895 4835 7667 16591
616920 32719 503 1956.91 2857 4827 7471 12495
624672 23823 468 1960.33 2819 4591 7011 11247
637335 20031 465 1914.82 2741 4515 7067 10783
624122 35807 476 1965.6 2833 4615 6991 10911
621788 26959 478 1953.3 2845 4611 6919 10319
632945 18527 476 1934.78 2797 4631 7163 10999
620473 28543 466 1961.97 2815 4595 7075 14263
