################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
2367445 7111 204 513.38 675 1110 4735 5643
2362742 7403 201 514.07 676 1119 4767 5827
2367616 7843 205 512.87 675 1107 4751 5767
2357038 7155 197 514.46 679 1162 4671 5579
2375338 7503 197 513.03 676 1116 4695 5655
2370587 6451 200 512.69 675 1105 4659 5555
2369350 7087 204 513.62 676 1117 4759 5691
2360828 7403 205 513.65 677 1124 4699 5671
2363173 8967 201 513.26 677 1128 4667 5619
2372165 7059 206 513.46 678 1121 4719 5667
2370644 6971 208 513.83 677 1119 4691 5567
2365653 6723 201 513.77 679 1131 4675 5635
2367603 6335 201 514.48 679 1115 4647 5571
2368248 8975 204 514.98 679 1125 4727 5739
2357620 9487 203 514.27 678 1132 4743 6255
2350338 8279 191 515.32 682 1155 4735 5683
2364769 6563 206 515.39 680 1128 4699 5595
2371643 6523 206 514.71 679 1117 4715 5579
2355400 7627 201 516.28 683 1143 4751 5787
2362599 7167 202 515.4 681 1134 4727 5671
2367875 8455 204 515.45 680 1126 4699 5595
2364042 13175 203 515.02 679 1128 4667 5571
2357161 7171 193 515.84 680 1129 4779 5735
2365663 8559 207 514.71 680 1116 4695 5655
2362995 6511 197 514.71 679 1127 4691 5567
2357963 6591 205 514.66 680 1136 4635 5591
2361053 7183 202 515.67 681 1136 4703 5591
2369471 6971 194 514.19 679 1122 4647 5559
2368600 6687 204 514.73 679 1127 4671 5575
2367234 6739 204 515.75 680 1127 4691 5603
2366368 6807 206 514.58 679 1127 4695 5631
2368957 7175 202 515.03 679 1125 4723 5675
2359479 20847 202 515.44 681 1137 4707 5611
2359818 7451 198 515.7 681 1134 4735 5667
2358662 7359 199 515.11 681 1147 4739 5691
2357246 7823 201 515.32 681 1137 4767 5839
2356939 7255 204 515.91 682 1142 4755 5703
2364841 6791 203 515.85 682 1129 4739 5675
2360868 6435 211 515.71 682 1131 4675 5615
2358053 8043 205 514.56 680 1124 4755 5731
2364016 8327 199 515.01 680 1124 4743 5759
2353394 7163 197 514.91 680 1145 4691 5611
2361380 7527 204 515.52 681 1124 4735 5651
2360509 7123 198 514.45 679 1120 4703 5607
2358131 7743 201 514.91 680 1123 4739 5751
2362814 7467 202 514.41 679 1110 4763 5719
2372657 7375 199 515.12 679 1105 4743 5695
2364875 8807 207 515.55 680 1122 4771 5819
2369513 7607 206 514.7 678 1113 4743 5715
2372032 6795 198 514.87 678 1120 4699 5619
2368504 7095 206 515.84 678 1119 4775 5803
2371373 7087 204 514.3 677 1105 4759 5767
2362763 7075 204 515.51 681 1127 4747 5659
2374558 6483 208 514.78 679 1106 4703 5615
2368499 7063 202 515.46 681 1117 4735 5695
2368399 6859 195 515.03 679 1120 4703 5619
2370317 7467 201 515.39 679 1128 4807 5763
2361214 6759 201 515.36 682 1132 4671 5607
2369426 6579 203 514.42 678 1116 4691 5619
2371623 7295 206 514.8 680 1122 4723 5611
2366485 8847 206 514.62 680 1116 4707 5691
2357536 7079 204 515.17 682 1131 4719 5711
2359407 7551 203 514.82 681 1128 4711 5691
2369343 7195 204 515.49 681 1115 4707 5663
2375660 6863 206 514.05 678 1098 4671 5611
2382231 9263 198 514.11 677 1089 4679 5815
2364323 7039 199 515.63 681 1137 4771 5727
2367965 7995 198 516.35 682 1127 4727 5639
2368972 7599 198 515.36 679 1120 4795 5819
2364909 6719 199 516.03 682 1135 4723 5671
2371256 7235 196 516.44 681 1122 4779 5783
2361515 7167 197 516.28 682 1118 4771 5711
2370263 7183 203 515.6 680 1102 4711 5695
2368293 9575 198 515.06 680 1111 4735 5939
2376164 8815 204 515.44 679 1110 4739 5711
2370192 6455 205 515.64 681 1121 4707 5599
2367011 11327 202 515.27 680 1119 4687 5619
2364820 6683 208 515.43 681 1119 4683 5591
2363685 7979 198 515.14 680 1122 4691 5663
2365519 6727 207 515.42 680 1115 4715 5603
2356672 6511 204 514.93 681 1124 4659 5603
2364912 7235 209 515.76 681 1121 4735 5687
2370400 7511 188 515.57 681 1111 4763 5699
2366796 8115 193 515.24 681 1115 4735 5663
2364994 7411 204 515.43 680 1128 4763 5799
2369010 7215 201 514.95 678 1121 4771 5703
2371994 6423 202 514.67 679 1115 4691 5619
2369737 6419 202 515.82 681 1129 4711 5655
2370996 7131 204 515.29 679 1119 4779 5763
2371854 6931 209 515.74 681 1121 4715 5655
2373438 6855 189 514.99 680 1113 4711 5695
2369385 7335 203 514.97 679 1107 4779 5799
2366518 8559 203 515.16 680 1112 4727 5659
2368791 8527 206 515.98 681 1125 4775 5727
2366061 7639 195 515.87 681 1125 4755 5771
2366326 6499 197 515.65 682 1121 4735 5635
2359818 6983 200 515.93 682 1131 4767 5695
2366671 6719 198 516.66 682 1116 4799 5719
2348951 6807 202 515.68 682 1124 4771 5695
2368436 6903 209 514.23 679 1103 4743 5679
2365735 7895 204 515.02 681 1114 4731 5655
2361458 7427 200 516.43 682 1126 4763 5747
2369671 6931 201 516.71 683 1113 4683 5611
2371144 6731 206 516.43 682 1108 4779 5715
2367097 7511 201 516.23 681 1116 4803 5763
2365221 7179 205 516.17 682 1114 4755 5771
2364381 7315 204 516.05 682 1119 4711 5707
2370294 7219 203 515.31 681 1115 4683 5635
2369108 6995 209 515.82 681 1108 4743 5691
2370435 7631 206 515.65 679 1103 4783 5831
2373101 7111 206 515.87 680 1116 4751 5743
2368828 7283 203 516.64 682 1124 4735 5715
2367318 9503 207 516.1 681 1120 4775 5739
2368199 7683 210 515.49 681 1107 4723 5679
2370078 6991 194 516.62 682 1109 4747 5671
2366856 10599 206 515.2 680 1111 4815 5751
2364027 7387 188 515.75 681 1115 4807 5783
2358924 7227 202 516.56 684 1133 4767 5755
2365529 7339 202 515.99 682 1125 4739 5683
2366664 7467 198 516.53 682 1117 4755 5699
2366132 7523 192 516.96 685 1128 4735 5751
2355434 6735 211 516.93 685 1129 4759 5651
2369827 7171 207 516.35 683 1108 4759 5719
2363514 8183 201 516.56 684 1121 4823 5867
2366076 6819 201 516.18 683 1109 4751 5719
2362011 7315 203 516.55 682 1122 4819 5811
2356718 7215 206 516.95 684 1128 4811 5739
2369273 12215 208 515.6 682 1109 4763 5731
2361483 6955 206 515.9 682 1119 4783 5783
2351103 6555 207 516.73 684 1137 4751 5643
2344802 6995 206 515.25 684 1142 4731 5711
2350053 6795 195 515.95 683 1134 4755 5711
2362927 7959 199 516.71 681 1124 4791 5843
2356127 9055 209 516.84 683 1128 4807 5791
2363490 7407 204 516.53 683 1118 4779 5747
2353930 7347 203 516.23 685 1122 4739 5711
2366346 12903 207 516.11 681 1115 4791 5759
2369462 7695 204 515.88 680 1105 4839 6039
2374484 6647 205 515.43 681 1104 4719 5675
2364405 8591 203 516.5 683 1116 4787 5811
2362248 9831 195 516.78 683 1118 4823 6047
2361768 8767 201 516.8 684 1125 4795 5807
2360959 9055 208 516.95 684 1132 4743 5771
2368340 7503 211 516.37 682 1112 4727 5715
2365758 7183 202 516.63 683 1111 4775 5711
2363233 7747 198 516.61 683 1120 4795 5783
2364848 7255 188 516.4 683 1118 4735 5735
2358251 7023 201 516.62 684 1129 4731 5703
2358699 7471 207 517.57 685 1141 4807 5803
2371835 7247 206 516.02 683 1114 4715 5663
2363909 9863 199 516.96 683 1123 4811 5907
2360930 6611 208 516.96 684 1129 4767 5719
2362827 7719 205 517.68 685 1131 4799 5823
2353578 6631 202 517.4 686 1129 4743 5679
2354560 7271 193 517.8 685 1132 4847 5851
2357952 7347 198 517.41 685 1151 4707 5735
2353723 6679 200 517.99 686 1141 4803 5763
2347808 7219 206 518.05 687 1148 4831 5791
2356649 7791 200 518.75 688 1139 4779 5799
2357430 7339 201 517.5 685 1129 4771 5795
2362842 7187 199 517.17 685 1122 4731 5687
2354042 6967 201 517.72 686 1137 4815 5843
2361207 6839 205 517.44 685 1124 4735 5663
2370882 6643 203 516.17 683 1108 4751 5739
2366584 7203 203 516.59 684 1114 4731 5711
2360815 7135 208 516.4 684 1120 4735 5767
2360993 10423 209 516.43 684 1119 4723 5707
2363304 6927 196 517.06 685 1121 4751 5739
2360190 6579 196 518.13 687 1122 4779 5787
2350941 8575 198 518.16 687 1137 4807 5807
2358964 7559 204 516.94 684 1129 4795 5795
2355822 7539 201 516.54 684 1121 4787 5751
2366552 6763 203 517.06 685 1117 4775 5687
2365868 6999 204 517.34 684 1111 4779 5759
2357950 15495 207 517.5 685 1133 4855 6019
2358570 10111 195 518.3 688 1133 4799 5979
2365392 8255 194 517.18 684 1120 4731 5691
2358725 7359 206 516.97 684 1125 4855 5875
2353595 7155 210 517.09 684 1132 4791 5795
2365460 7187 210 516.11 683 1116 4755 5715
2369188 7363 204 517.17 683 1115 4819 5783
2366167 6799 197 516.89 683 1112 4835 5823
2369212 9911 200 516.19 683 1112 4755 5695
2360789 7419 204 517.64 686 1137 4811 5759
2357417 7059 203 516.47 685 1139 4767 5759
2356323 8647 206 518.64 688 1151 4835 5871
2356727 7043 210 518.54 686 1142 4811 5771
2355816 7111 208 517.33 686 1133 4803 5787
2365607 7935 203 517.22 685 1122 4755 5751
2358154 9223 203 516.95 685 1121 4847 5863
2356706 7219 196 517.09 686 1127 4743 5831
2354194 7223 203 517.47 687 1129 4835 5819
2366627 6823 204 517.83 686 1116 4807 5795
2363598 7031 202 516.97 684 1121 4791 5831
2363715 7999 198 516.53 682 1113 4831 5883
2361036 7787 197 517.49 685 1124 4807 5831
2366003 7003 208 516.76 685 1115 4747 5771
2365791 7447 212 517.7 684 1112 4827 5835
2353519 7355 199 520 689 1120 4819 5803
2347339 16607 209 521.69 691 1118 4823 5859
2334061 7431 201 524.49 698 1137 4835 5843
2325565 7027 206 526.51 703 1157 4815 5759
2331257 6715 204 526.65 702 1135 4747 5751
2322575 7771 210 527.61 703 1143 4859 5895
2327493 10335 197 528.36 704 1132 4831 5807
2320593 6587 201 527.38 704 1136 4779 5791
2329208 7535 201 524.87 700 1141 4875 5867
2329851 7271 205 522.41 697 1146 4775 5795
2345253 9303 205 520.78 691 1141 4883 6115
2355398 7767 200 519.19 688 1128 4831 5907
2356404 7595 207 517.54 686 1134 4739 5751
2356473 6911 207 517.9 686 1131 4799 5827
2354356 7243 200 517.83 686 1129 4843 5911
2351260 9351 206 518.28 689 1146 4803 5803
2349346 7235 207 518.13 688 1141 4831 5815
2361739 8895 208 517.78 686 1116 4831 5995
2362385 7515 202 518.48 686 1118 4819 5803
2356323 6907 212 517.59 686 1131 4819 5811
2362311 7479 203 516.92 684 1116 4859 5939
2366506 7867 196 516.65 683 1103 4847 5927
2361749 7595 197 518.07 686 1120 4871 5863
2359945 6451 200 517.59 685 1119 4763 5727
2364080 8567 205 517.59 684 1109 4823 5895
2363025 7555 200 517.65 685 1114 4911 5999
2363098 7755 207 517.61 685 1122 4835 5867
2355575 8711 202 518.24 687 1123 4811 5827
2355202 9207 208 518.31 687 1127 4795 5803
2363719 7751 205 517.31 685 1115 4843 5931
2358278 9127 201 517.47 684 1122 4867 5963
2348624 7675 203 517.78 686 1142 4895 5935
2358742 8131 197 518.03 686 1119 4907 6035
2362643 7319 205 517.01 684 1110 4855 5935
2357504 8895 206 517.74 686 1121 4811 5759
2352527 9943 202 518.08 686 1136 4875 5991
2349256 7159 203 517.99 686 1143 4867 5875
2335133 9375 205 517.93 690 1170 4879 5975
2343303 7903 204 518.06 688 1159 4855 5887
2340246 7891 209 518.73 689 1155 4887 5979
2342711 8927 210 517.92 689 1157 4823 5859
2343948 6635 205 518.65 689 1158 4847 5783
2343065 7963 204 517.85 687 1164 4835 5855
2342583 6739 204 518.15 689 1166 4803 5779
2347593 7559 197 517.78 687 1148 4859 5951
2336616 8383 205 519.55 690 1160 4915 6035
2330490 41727 206 520.38 689 1162 4847 6227
2328302 6795 201 520.21 691 1212 4663 5539
2324345 7319 205 520.84 693 1226 4659 5579
2324200 8695 205 520.42 691 1224 4703 5579
2327864 7143 200 519.73 691 1206 4611 5491
2306668 6739 208 521.65 696 1248 4723 5619
2292151 6755 195 522.38 700 1274 4627 5507
2297910 6759 201 522.02 697 1267 4667 5575
2312427 7067 204 522.03 695 1238 4651 5527
2316893 9087 203 521.2 694 1234 4683 5611
2313340 7775 198 520.65 696 1221 4659 5543
2308951 12447 210 521.52 697 1247 4711 5659
2305150 7279 210 521.74 697 1256 4695 5623
2308829 8767 205 521.06 696 1255 4663 5551
2309396 7551 188 521.59 697 1254 4651 5547
2301524 7815 207 522.75 700 1276 4719 5619
2312628 6799 208 521.15 696 1228 4683 5527
2295353 8119 212 522.11 700 1268 4695 5567
2294040 8187 204 521.34 697 1268 4715 5607
2305214 6603 200 521.11 696 1252 4623 5491
2310051 7615 202 521.74 698 1239 4643 5527
2302089 9047 210 522.37 698 1258 4687 5691
2298551 9143 205 520.95 697 1259 4687 5815
2294954 7111 197 521.77 699 1283 4715 5559
2291000 8375 201 522.07 700 1286 4675 5527
2281114 7211 205 522.27 702 1295 4675 5603
2273787 7195 194 522.34 702 1316 4659 5487
2290437 7247 200 522.21 699 1288 4659 5571
2286621 13415 199 522.52 701 1294 4703 5567
2284850 8623 202 521.92 700 1309 4711 5671
2280391 9871 203 522.72 702 1310 4703 5851
2286915 8631 200 523.17 702 1284 4747 5619
2294613 8759 207 522.5 699 1274 4691 5627
2274980 7179 202 523.52 703 1313 4759 5691
2275270 9815 205 522.93 703 1303 4719 5783
2283889 9503 202 521.37 699 1282 4723 5819
2276044 11399 204 521.94 701 1310 4707 5603
2278532 6887 203 522.07 701 1298 4647 5579
2288765 7451 198 522.72 702 1279 4679 5671
2280714 7835 198 523.93 704 1322 4711 5591
2292012 7711 203 523.37 702 1293 4715 5635
2290166 8091 196 523.31 703 1283 4751 5751
2298340 6959 196 522.34 701 1266 4699 5619
2288861 6375 196 523.24 701 1303 4711 5543
2287101 8631 203 523.52 701 1316 4695 5631
2304055 6895 201 522.16 697 1270 4691 5587
2299560 6759 195 522.47 700 1265 4695 5599
2298165 7371 209 522.01 701 1279 4655 5511
2298111 9695 206 522.22 700 1271 4695 5651
2297636 7779 202 522.52 700 1277 4731 5643
2299816 9287 206 522.65 700 1273 4683 5527
2302362 9375 205 521.7 698 1260 4707 5755
2303457 15551 206 522.34 700 1272 4655 5607
2294002 8807 202 523.56 703 1299 4711 5611
2284493 7271 208 523.23 704 1316 4691 5623
2312261 9543 201 522.74 701 1254 4723 5611
2311453 8999 197 522.51 698 1244 4703 5655
2315644 6611 208 521.34 696 1224 4719 5607
2308411 7795 199 522.87 700 1266 4695 5591
2316601 7555 203 521.39 696 1237 4687 5603
2303421 7083 205 522.63 699 1259 4731 5667
2315398 6691 201 523.41 699 1236 4731 5611
2321452 7587 194 521.36 695 1210 4707 5655
2312960 6727 201 522.3 698 1254 4727 5639
2327080 7995 211 521.95 695 1215 4767 5671
2324391 8879 208 522.77 697 1228 4759 5731
2322256 9567 203 522.64 697 1230 4719 5807
2300865 7991 204 521.87 699 1240 4703 5639
2299709 7783 198 524.13 700 1267 4791 5703
2317629 7727 204 522.69 698 1235 4671 5583
2315995 7167 208 522.34 699 1229 4695 5623
2325379 7299 206 522.35 695 1221 4815 5847
2306566 7971 208 522.31 699 1243 4759 5775
2318205 10991 206 522.97 698 1226 4807 5779
2331092 8095 205 521.37 694 1209 4699 5615
2331519 9823 197 522.31 695 1211 4755 5875
2328299 6779 206 521.69 695 1215 4723 5711
2328784 7051 202 521.57 695 1201 4727 5695
2331058 8287 199 521.77 695 1208 4763 5811
2335581 8391 204 522.47 696 1196 4775 5771
2304782 7859 208 522.89 700 1263 4711 5571
2334601 7539 204 521.96 697 1197 4707 5679
2340890 6983 191 521.68 695 1195 4703 5599
2333048 7907 207 521.62 696 1195 4715 5659
2336672 6719 204 521.64 694 1197 4735 5667
2333593 7823 212 522.59 695 1197 4743 5759
2327129 6579 202 523.63 699 1215 4735 5611
2323398 7115 205 523.47 698 1216 4779 5679
2328674 8415 209 522.4 696 1204 4779 5747
2320477 7179 209 522.56 698 1218 4731 5659
2329877 9439 208 521.89 696 1209 4687 5643
2327379 7567 202 522.77 698 1210 4715 5647
2327888 9839 204 522.6 698 1218 4667 5795
2328036 17183 204 523.2 699 1208 4739 5695
2330545 8767 211 523.45 699 1202 4803 5847
2343336 8303 203 520.94 694 1184 4699 5619
2332263 7563 209 521.25 694 1199 4731 5647
2339926 7339 205 521.42 694 1182 4723 5659
2339545 7127 211 521.22 691 1172 4799 5787
2327203 7443 203 522.34 695 1203 4771 5827
2326595 6687 207 523.08 698 1213 4735 5711
2332970 7259 188 522.56 697 1195 4747 5771
2331114 8599 202 521.15 694 1197 4719 5791
2327194 15439 205 522.63 695 1215 4723 5835
2334015 7119 205 522.57 696 1206 4643 5595
2328318 7479 205 523.38 697 1218 4787 5703
2332174 9631 202 522.81 696 1211 4679 5523
2318518 7643 202 523.07 699 1227 4707 5651
2316915 7287 205 523.36 698 1235 4727 5659
2322875 7723 202 522.57 697 1212 4703 5639
2320752 9503 206 523 697 1231 4687 5775
2329213 6503 209 522.91 697 1218 4655 5527
2334424 7071 212 523.23 697 1211 4683 5567
2331370 8099 203 522.92 697 1217 4647 5539
2320510 7011 210 523.35 699 1240 4719 5639
2334480 6967 201 522.58 696 1203 4695 5623
2337126 7235 206 522.06 696 1201 4639 5535
2331058 8103 202 523.26 698 1216 4679 5603
2336419 13975 206 523.2 696 1213 4739 5663
2339767 8095 207 522.15 694 1190 4715 5715
2334175 7395 202 522.38 696 1204 4647 5527
2339972 7051 207 522.25 695 1197 4655 5555
2333042 8575 200 522.43 695 1205 4759 5695
2337125 11487 205 522.45 696 1198 4715 5671
2337525 8023 208 523.03 698 1205 4651 5543
2327552 6919 207 523.45 700 1234 4727 5647
2331254 7183 208 522.59 696 1213 4735 5655
2333871 7555 205 521.99 696 1193 4695 5611
2332856 7467 208 521.51 694 1200 4639 5575
2336185 8255 210 522.24 694 1205 4743 5703
2337324 8935 207 521.33 694 1195 4671 5771
2337132 6515 207 522.23 695 1204 4683 5567
2330815 7379 204 521.87 695 1210 4723 5639
2342611 6731 211 521.31 693 1195 4643 5547
2335184 7439 201 522.43 694 1199 4779 5823
2332106 9343 206 521.86 696 1208 4663 5555
2332982 6859 201 521.6 694 1202 4659 5535
2335777 8847 208 522.14 694 1192 4707 5659
2333112 9623 185 522.22 694 1201 4735 5639
2341713 6787 204 522.17 695 1186 4631 5539
2341115 7311 204 522.67 695 1194 4751 5687
2330400 7331 204 522.4 696 1205 4727 5707
2338485 7311 203 522.21 695 1193 4731 5699
2337620 7047 203 522.71 696 1195 4711 5623
2332219 7943 205 522.66 696 1205 4759 5871
2338463 7247 198 521.43 695 1189 4671 5591
2343576 6623 206 522 693 1186 4711 5567
2327341 7643 205 523.67 700 1219 4743 5679
2336211 6335 210 522.36 697 1207 4607 5483
2344609 6891 205 521.31 693 1178 4711 5587
2332138 6599 206 522.78 698 1209 4687 5575
2333014 6823 200 522.45 696 1215 4695 5639
2338111 6847 213 522.2 694 1191 4691 5599
2345131 9415 200 522.28 694 1181 4815 6047
2328895 12399 201 523.05 698 1192 4795 5895
2338856 7475 205 522.23 695 1194 4719 5595
2343622 8303 207 521.44 692 1177 4803 5759
2335388 6671 203 521.64 694 1186 4703 5615
2338523 6635 204 521.82 694 1186 4699 5579
2345161 7999 202 521.47 692 1174 4735 5719
2344426 7111 207 521.04 692 1164 4715 5651
2340361 7659 197 520.82 694 1179 4683 5699
2336655 8127 202 521.95 695 1194 4671 5539
2321179 8063 212 522.8 699 1212 4755 5723
2339097 6983 194 522.99 697 1200 4719 5623
2341553 9191 204 521.64 695 1194 4699 5683
2340120 6579 208 521.82 694 1180 4719 5631
2337966 6587 205 521.74 694 1180 4675 5559
2337820 6647 205 522.05 694 1200 4715 5599
2338435 6971 204 523.02 696 1196 4731 5675
2333864 7507 206 523.43 697 1206 4735 5655
2338418 7899 199 521.87 695 1208 4659 5563
2340015 7395 200 522.64 695 1195 4723 5743
2342742 7975 201 521.95 692 1175 4767 5795
2336781 7451 211 522.2 694 1189 4747 5631
2334311 7731 205 522.59 695 1196 4743 5723
2341603 9191 200 522.14 694 1184 4747 5795
2343805 7175 202 522.16 695 1176 4735 5643
2333650 6887 208 522.1 695 1202 4767 5719
2327880 7399 203 523.06 698 1204 4751 5715
2325278 7299 208 521.92 697 1208 4699 5683
2331226 7511 200 521.62 695 1194 4711 5635
2340660 7923 206 522.08 695 1185 4643 5515
2331550 7403 205 522.5 696 1199 4751 5811
2325081 7571 197 523.43 699 1215 4719 5623
2344749 7163 207 522.1 694 1189 4707 5619
2345479 9071 195 521.28 692 1175 4759 5791
2337935 9855 206 521.82 694 1187 4791 5747
2340381 7751 196 521.36 694 1178 4743 5743
2338037 7255 206 522.66 696 1189 4783 5863
2327734 6827 200 521.99 696 1209 4711 5615
1522492 6255 191 484.16 649 1131 4311 5347
################################
## INSERT-FAILED
################################
################################
## READ
################################
Count Max Min Avg P90 P99 P99.9 P99.99
2501074 69311 98 485.41 711 1263 5247 18799
2962133 6703 96 476.25 712 1215 4023 5623
2920081 6867 97 480.89 708 1275 4627 5495
2911814 8199 96 480.26 705 1265 4695 5807
2904581 7331 95 481.04 710 1281 4607 5539
2893758 7087 93 482.33 711 1280 4659 5587
2875605 7591 94 485.73 718 1301 4655 5611
2866695 8311 99 488.35 726 1341 4607 5507
2857773 7599 96 488.5 725 1359 4699 5707
2865745 6831 99 483.42 711 1293 4603 5471
2857846 7351 95 485.79 714 1316 4751 5867
2850036 7395 97 487.55 720 1313 4639 5563
2843436 7955 96 487.23 720 1318 4651 5687
2835868 9279 96 488.63 717 1301 4679 5763
2838613 7507 96 487.31 718 1318 4635 5547
2833870 7323 96 487.7 721 1323 4671 5571
2836493 7051 99 486.55 718 1290 4639 5531
2833984 8135 97 484.84 711 1274 4671 5731
2825380 7423 95 486.86 715 1285 4691 5631
2819129 6895 93 487.69 718 1301 4663 5591
2811316 7567 92 488 722 1312 4659 5579
2803787 7163 98 490.58 725 1352 4695 5619
2804419 7391 98 489.29 721 1328 4727 5699
2804060 7399 95 489.72 725 1334 4635 5547
2795396 7075 97 490.34 721 1325 4695 5583
2798889 7203 93 489.15 719 1309 4695 5703
2802990 6655 99 487.38 713 1280 4635 5563
2796695 6631 98 488.64 717 1288 4643 5535
2794642 8615 98 489.55 722 1314 4631 5559
2789267 6735 99 490.65 722 1323 4683 5603
2785224 6759 96 491.37 724 1335 4643 5583
2771149 7051 99 494.44 727 1333 4671 5659
2794241 7507 94 487.65 712 1282 4691 5699
2779238 10847 92 489.51 716 1290 4719 5695
2772324 8431 99 492.58 727 1329 4711 5723
2778342 7519 96 489.9 720 1315 4631 5539
2776921 8367 96 490.93 723 1325 4659 5559
2777117 7179 98 490.12 719 1303 4675 5611
2772210 7659 96 491.17 723 1317 4675 5679
2776613 8983 100 489.89 716 1298 4667 5735
2775948 6831 99 489.83 717 1294 4675 5563
2782366 11735 97 487.44 709 1269 4723 5891
2770698 7435 97 490.55 719 1304 4727 5663
2764520 7415 98 492.32 721 1302 4763 5775
2767076 7943 98 491.85 721 1306 4759 5863
2755295 7167 98 494.86 729 1394 4651 5575
2767336 7319 97 490.37 720 1311 4671 5587
2768960 6579 99 490.9 719 1293 4683 5567
2764825 7355 97 490.86 720 1296 4711 5643
2751297 7243 98 495.52 728 1322 4703 5631
2755247 9847 96 493.57 727 1330 4707 5663
2761109 6883 100 490.9 721 1308 4659 5651
2760288 9479 99 491.01 718 1305 4707 5599
2752821 6983 97 493.58 728 1333 4715 5667
2759431 7115 99 490.9 717 1294 4687 5607
2755350 9079 98 491.73 720 1304 4691 5695
2742591 9455 99 495.38 728 1329 4783 6503
2736599 8439 97 497.87 735 1372 4767 5715
2751922 6567 97 491.98 721 1308 4667 5571
2755301 6979 99 490.47 718 1288 4647 5563
2741486 7759 99 494.52 727 1337 4751 5739
2740613 7319 96 494.05 722 1327 4771 5767
2751481 8207 98 490.98 718 1306 4683 5655
2746944 7099 100 492.87 723 1317 4711 5603
2745918 7651 98 493.94 725 1325 4751 5719
2744179 8335 99 493.41 722 1304 4663 5615
2742009 6527 101 494.01 726 1315 4675 5571
2734346 6803 96 496.54 730 1336 4659 5619
2736100 6923 98 494.85 725 1323 4703 5575
2749073 6971 101 492.17 721 1305 4643 5603
2746979 7083 96 492.04 721 1319 4643 5559
2743688 6931 97 491.94 721 1308 4707 5583
2743243 10207 100 493.14 724 1327 4703 5663
2741985 7155 97 492.75 722 1315 4699 5631
2729157 6703 100 495.92 730 1334 4667 5643
2733864 8815 98 495.08 727 1320 4691 5643
2729155 7299 95 497.15 735 1362 4663 5667
2729370 7995 101 496.47 732 1344 4759 5771
2732554 7251 102 495.11 730 1340 4719 5667
2734996 7191 99 493.83 725 1315 4699 5699
2730656 7271 99 494.91 726 1318 4683 5643
2729174 8075 101 497.52 730 1328 4691 5675
2733617 8943 96 494.77 725 1316 4723 5767
2722209 7315 99 499.22 737 1358 4707 5639
2728853 8935 97 495.68 725 1307 4715 5703
2728826 7055 99 496.56 730 1319 4703 5683
2722465 7291 101 497.92 729 1319 4731 5743
2732412 7555 93 495.16 723 1294 4747 5759
2738953 7499 102 491.45 716 1284 4719 5647
2731203 8623 97 494.06 723 1304 4707 5779
2736466 8131 99 492.71 720 1302 4751 5739
2737309 8223 101 492.56 720 1316 4695 5671
2733793 9607 99 492.65 721 1308 4783 5743
2736544 7403 98 492.8 723 1296 4743 5763
2727240 6719 100 495.16 729 1335 4699 5663
2740269 6847 96 490.73 716 1275 4655 5663
2735054 7107 101 492.54 720 1302 4699 5675
2730034 7027 99 493.96 726 1322 4655 5631
2737465 8223 100 492.3 721 1318 4723 5723
2723698 6859 94 495.83 729 1337 4675 5603
