################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
2025-03-06 17:26:15:853 30 sec: 1795626 operations; 64313.2 current ops/sec; est completion in 12 hours 59 minutes [READ: 266050 7615 527 839.09 1025 1348 2825 5111] [DELETE: 25804 6887 416 665.89 818 1141 2381 4587] [INSERT: 257221 93375 466 744.27 911 1233 2897 50879] [READ-FAILED: 55077 6691 421 731.8 921 1256 2477 4511] [UPDATE: 38845 4715 440 683.55 843 1139 2087 4001] 
2025-03-06 17:26:25:853 40 sec: 2443246 operations; 64762 current ops/sec; est completion in 12 hours 43 minutes [READ: 268255 7711 541 834.06 1017 1308 2573 4647] [DELETE: 25926 46623 428 665.02 811 1118 2169 4179] [INSERT: 259385 91839 476 736.59 902 1220 2563 7275] [READ-FAILED: 55135 7499 445 728.14 908 1236 2583 4235] [UPDATE: 38938 53503 427 681.91 837 1142 2085 4243] 
2025-03-06 17:26:35:853 50 sec: 3070926 operations; 62768 current ops/sec; est completion in 12 hours 38 minutes [READ: 260934 9087 523 857.64 1045 1559 3335 5263] [DELETE: 25032 38047 406 687.43 847 1230 3455 36255] [INSERT: 251163 85247 465 763.81 936 1283 3691 51551] [READ-FAILED: 53108 6971 454 748.27 954 1423 3167 5419] [UPDATE: 37485 78463 436 702.08 874 1251 3477 29071] 
2025-03-06 17:26:45:853 60 sec: 3698094 operations; 62716.8 current ops/sec; est completion in 12 hours 36 minutes [READ: 260894 97407 518 845.04 1023 1466 3369 5215] [DELETE: 25013 42815 421 688.61 825 1204 3845 36031] [INSERT: 251008 97343 474 779.05 920 1278 12231 63775] [READ-FAILED: 52518 8719 457 736.48 919 1315 3343 4711] [UPDATE: 37719 76223 441 713.94 852 1226 4983 43231] 
2025-03-06 17:26:55:853 70 sec: 4320934 operations; 62284 current ops/sec; est completion in 12 hours 34 minutes [READ: 259700 31711 532 849.26 1028 1477 3501 4915] [DELETE: 24963 67455 433 691.58 834 1212 3777 31407] [INSERT: 249014 100159 467 787.13 934 1294 13471 64959] [READ-FAILED: 51911 7655 454 741.27 931 1296 3389 4699] [UPDATE: 37242 64095 442 712.92 860 1257 6291 29759] 
2025-03-06 17:27:05:853 80 sec: 4963735 operations; 64280.1 current ops/sec; est completion in 12 hours 30 minutes [READ: 267667 9223 546 842.01 1019 1421 3731 4975] [DELETE: 25518 6999 437 668.92 809 1179 3543 4679] [INSERT: 257515 61535 472 739.71 902 1252 3571 6435] [READ-FAILED: 53653 7575 465 735.77 909 1278 3563 4783] [UPDATE: 38401 6783 427 686.93 836 1199 3465 4187] 
2025-03-06 17:27:15:856 90 sec: 5596909 operations; 63298.41 current ops/sec; est completion in 12 hours 28 minutes [READ: 263984 70783 521 839.88 1019 1480 3475 4775] [DELETE: 25158 69567 431 682.42 814 1194 3675 29279] [INSERT: 253152 93631 468 769.58 909 1278 5131 60831] [READ-FAILED: 52944 4987 458 731.71 910 1294 3235 4335] [UPDATE: 37955 70015 422 699.39 837 1226 3911 32383] 
2025-03-06 17:27:25:853 100 sec: 6228655 operations; 63193.56 current ops/sec; est completion in 12 hours 27 minutes [READ: 263304 42943 525 834.72 1012 1486 3553 4651] [DELETE: 25220 58559 425 684.57 802 1224 5607 42399] [INSERT: 252940 95935 465 779.37 896 1286 17775 69567] [READ-FAILED: 52447 42943 455 728.55 899 1343 3509 4431] [UPDATE: 37820 64031 433 695.43 828 1231 3847 43583] 
2025-03-06 17:27:35:853 110 sec: 6867658 operations; 63900.3 current ops/sec; est completion in 12 hours 25 minutes [READ: 266582 8035 515 842.2 1021 1447 3477 4783] [DELETE: 25381 29375 430 671.18 814 1190 3263 6611] [INSERT: 255788 85375 478 749.68 913 1269 3541 39487] [READ-FAILED: 53162 7443 469 735.97 917 1282 3313 4711] [UPDATE: 38095 35263 445 692.85 847 1238 3427 14807] 
2025-03-06 17:27:45:853 120 sec: 7491192 operations; 62353.4 current ops/sec; est completion in 12 hours 25 minutes [READ: 260375 27695 505 841.65 1024 1465 3443 4851] [DELETE: 25098 54815 435 690.74 825 1239 4571 25647] [INSERT: 249057 96959 473 793.63 925 1313 17743 68287] [READ-FAILED: 51519 12615 447 736.21 918 1293 3357 4759] [UPDATE: 37477 83967 440 708.9 855 1251 4655 33919] 
2025-03-06 17:27:55:853 130 sec: 8122011 operations; 63081.9 current ops/sec; est completion in 12 hours 24 minutes [READ: 263275 8295 522 846.13 1026 1448 3465 4771] [DELETE: 25160 71743 435 679.59 826 1227 3309 5659] [INSERT: 252373 95423 471 769.65 929 1281 3709 68863] [READ-FAILED: 52357 7431 451 739.55 925 1283 3301 4443] [UPDATE: 37663 18511 435 696.57 861 1241 3357 10583] 
2025-03-06 17:28:05:853 140 sec: 8749327 operations; 62731.6 current ops/sec; est completion in 12 hours 24 minutes [READ: 262694 8511 517 846.65 1026 1512 3655 4963] [DELETE: 24988 23567 432 685.33 832 1251 4005 21951] [INSERT: 250992 116671 467 777.8 928 1302 6411 66943] [READ-FAILED: 51376 7003 453 741.09 930 1350 3453 5119] [UPDATE: 37263 23871 432 698.1 853 1248 4103 19087] 
2025-03-06 17:28:15:853 150 sec: 9390082 operations; 64075.5 current ops/sec; est completion in 12 hours 22 minutes [READ: 268785 10183 511 835.21 1015 1419 3527 4939] [DELETE: 25438 30447 423 668.84 803 1171 3409 20591] [INSERT: 255735 88319 468 753.23 901 1266 3713 56543] [READ-FAILED: 52382 6651 449 730.79 904 1283 3453 6067] [UPDATE: 38412 78911 440 687.21 835 1220 3405 7979] 
2025-03-06 17:28:25:853 160 sec: 10012020 operations; 62193.8 current ops/sec; est completion in 12 hours 23 minutes [READ: 259813 61855 508 847.33 1025 1528 3559 6171] [DELETE: 24975 59135 427 689.91 823 1238 3583 49983] [INSERT: 249349 117759 472 792.8 919 1300 24143 69311] [READ-FAILED: 50821 62335 456 739.97 921 1364 3361 4827] [UPDATE: 36988 99583 435 707.77 850 1244 3791 35295] 
2025-03-06 17:28:35:853 170 sec: 10650701 operations; 63868.1 current ops/sec; est completion in 12 hours 22 minutes [READ: 267122 7715 523 842.03 1022 1467 3469 4703] [DELETE: 25551 6303 434 667.33 811 1168 3133 3937] [INSERT: 255398 99647 476 751.8 909 1274 3505 57791] [READ-FAILED: 52154 4819 436 736.27 918 1288 3281 4559] [UPDATE: 38430 71807 444 687.32 838 1215 3237 4651] 
2025-03-06 17:28:45:853 180 sec: 11281577 operations; 63087.6 current ops/sec; est completion in 12 hours 21 minutes [READ: 264527 10335 507 845.79 1025 1486 3473 4747] [DELETE: 25168 55615 431 678.36 821 1209 3443 10343] [INSERT: 252185 94271 465 768.52 927 1299 4135 63359] [READ-FAILED: 51243 9679 463 739.87 924 1309 3283 5279] [UPDATE: 37781 54367 443 696.4 853 1242 3379 16927] 
2025-03-06 17:28:55:853 190 sec: 11911035 operations; 62945.8 current ops/sec; est completion in 12 hours 21 minutes [READ: 263880 8527 524 848.96 1029 1479 3557 4951] [DELETE: 24879 18847 427 679.04 828 1210 3395 17551] [INSERT: 251714 96703 479 767.98 934 1288 3793 59295] [READ-FAILED: 51455 7451 466 745 938 1303 3371 4691] [UPDATE: 37491 43615 449 700 860 1247 3643 16399] 
2025-03-06 17:29:05:853 200 sec: 12536656 operations; 62562.1 current ops/sec; est completion in 12 hours 21 minutes [READ: 262113 7835 531 848.62 1026 1490 3559 5039] [DELETE: 25061 65375 427 683.8 825 1250 3699 15847] [INSERT: 250113 93055 465 779.8 919 1297 6855 68479] [READ-FAILED: 50814 34943 453 744.99 928 1318 3489 5039] [UPDATE: 37535 65535 429 702.8 851 1259 3625 24447] 
2025-03-06 17:29:15:853 210 sec: 13160589 operations; 62393.3 current ops/sec; est completion in 12 hours 21 minutes [READ: 262658 57215 513 843.39 1024 1464 3563 4671] [DELETE: 24941 56735 417 685.23 819 1239 3719 53471] [INSERT: 248871 129599 477 790.56 916 1296 13975 71167] [READ-FAILED: 50111 6147 451 737.86 921 1303 3507 4491] [UPDATE: 37362 127103 441 709.76 845 1249 3789 53727] 
2025-03-06 17:29:25:855 220 sec: 13794744 operations; 63402.82 current ops/sec; est completion in 12 hours 20 minutes [READ: 266374 7123 528 842.78 1021 1437 3643 4767] [DELETE: 25283 14527 425 672.31 814 1200 3485 9463] [INSERT: 252877 85247 475 762.73 909 1285 4119 57183] [READ-FAILED: 51223 8327 423 736.54 913 1287 3539 4591] [UPDATE: 38386 70975 439 698.22 841 1233 3809 33759] 
2025-03-06 17:29:35:853 230 sec: 14418362 operations; 62374.27 current ops/sec; est completion in 12 hours 20 minutes [READ: 262586 7543 531 845.18 1025 1451 3717 4779] [DELETE: 25021 34815 431 682.66 823 1196 3789 19695] [INSERT: 248711 90559 459 789.7 927 1305 17871 64895] [READ-FAILED: 49829 8671 466 740.08 925 1292 3385 4611] [UPDATE: 37473 52063 427 705.31 857 1249 3811 27647] 
2025-03-06 17:29:45:853 240 sec: 15049327 operations; 63096.5 current ops/sec; est completion in 12 hours 20 minutes [READ: 265279 8207 528 847.78 1024 1482 3739 4999] [DELETE: 25423 30367 427 674.18 821 1206 3355 4411] [INSERT: 252443 93631 479 764.92 914 1291 3997 60927] [READ-FAILED: 50155 6271 453 741.56 920 1329 3635 4703] [UPDATE: 37640 62079 445 697.87 847 1244 3749 29903] 
2025-03-06 17:29:55:853 250 sec: 15681808 operations; 63248.1 current ops/sec; est completion in 12 hours 19 minutes [READ: 265646 69951 546 849.78 1027 1476 3593 4683] [DELETE: 25121 4643 445 673.96 824 1202 3259 4295] [INSERT: 253356 82943 482 759.97 919 1287 3729 52159] [READ-FAILED: 50342 67903 453 744.1 926 1298 3497 4491] [UPDATE: 38055 36159 448 693.89 851 1226 3459 4827] 
2025-03-06 17:30:05:853 260 sec: 16298307 operations; 61649.9 current ops/sec; est completion in 12 hours 20 minutes [READ: 259578 122367 529 857.37 1034 1547 3655 6823] [DELETE: 24718 21887 439 688.1 832 1262 4959 20031] [INSERT: 245995 161663 478 797.58 927 1371 17775 70143] [READ-FAILED: 49154 108479 461 749.86 941 1426 3523 5291] [UPDATE: 37039 117823 444 708.25 853 1282 4751 20079] 
2025-03-06 17:30:15:853 270 sec: 16909849 operations; 61154.2 current ops/sec; est completion in 12 hours 20 minutes [READ: 257235 45087 527 851.93 1031 1516 3913 5123] [DELETE: 24558 36511 438 700.09 830 1268 8783 24895] [INSERT: 244682 117887 480 817.07 933 1384 25807 70463] [READ-FAILED: 48762 44191 464 747.01 934 1341 3793 7151] [UPDATE: 36337 78015 448 720.31 861 1274 9735 33599] 
2025-03-06 17:30:25:853 280 sec: 17524242 operations; 61439.3 current ops/sec; est completion in 12 hours 20 minutes [READ: 258176 36255 529 855.93 1034 1500 3563 5107] [DELETE: 24484 53439 431 698.39 844 1259 4081 27247] [INSERT: 246730 98367 475 804.02 942 1350 20367 69567] [READ-FAILED: 48279 6735 446 749.15 939 1348 3457 4627] [UPDATE: 36723 54495 437 714.95 868 1275 4011 39775] 
2025-03-06 17:30:35:854 290 sec: 18139069 operations; 61482.7 current ops/sec; est completion in 12 hours 21 minutes [READ: 259237 8447 518 836.23 1015 1446 3605 4587] [DELETE: 24515 66239 441 689.03 815 1263 8247 29695] [INSERT: 245646 96319 481 827.07 908 1460 33407 71999] [READ-FAILED: 48523 6407 437 733.07 904 1313 3567 4551] [UPDATE: 36945 69823 438 716.67 830 1258 13695 53951] 
2025-03-06 17:30:45:853 300 sec: 18752279 operations; 61321 current ops/sec; est completion in 12 hours 21 minutes [READ: 258370 16799 518 851.76 1032 1531 3601 5131] [DELETE: 24436 63583 427 704.81 830 1273 8359 41375] [INSERT: 245334 145023 474 811.88 929 1391 26607 64703] [READ-FAILED: 48106 7587 449 744.98 934 1377 3385 4795] [UPDATE: 36921 67647 432 718.37 858 1271 7907 43263] 
2025-03-06 17:30:55:853 310 sec: 19378990 operations; 62671.1 current ops/sec; est completion in 12 hours 21 minutes [READ: 263460 15735 526 849.48 1023 1503 3891 8983] [DELETE: 24845 59327 422 686.81 819 1251 3857 26191] [INSERT: 251466 101439 462 774.89 917 1305 6835 61791] [READ-FAILED: 49384 11679 458 743.47 922 1342 3573 6515] [UPDATE: 37548 67711 438 702.45 846 1244 3951 28879] 
2025-03-06 17:31:05:853 320 sec: 20003252 operations; 62426.2 current ops/sec; est completion in 12 hours 21 minutes [READ: 263244 10159 521 847.5 1025 1489 3465 5407] [DELETE: 24993 82687 437 696.46 822 1266 5451 49023] [INSERT: 249736 93183 458 781.17 919 1311 10959 61599] [READ-FAILED: 48844 8295 444 743.14 926 1325 3243 5491] [UPDATE: 37463 95423 438 719.76 855 1272 4779 52159] 
2025-03-06 17:31:15:853 330 sec: 20623211 operations; 61995.9 current ops/sec; est completion in 12 hours 21 minutes [READ: 261477 12111 534 850.41 1027 1495 3599 4859] [DELETE: 24726 47103 420 691.01 821 1177 3633 45055] [INSERT: 247987 98815 465 791.94 920 1296 20239 70911] [READ-FAILED: 48268 6467 449 744.05 926 1309 3413 4631] [UPDATE: 37458 53311 425 722.64 849 1267 5059 47007] 
2025-03-06 17:31:25:853 340 sec: 21227099 operations; 60388.8 current ops/sec; est completion in 12 hours 21 minutes [READ: 254998 50879 530 852.53 1030 1515 3629 6311] [DELETE: 24104 116287 414 724.94 835 1269 12247 73599] [INSERT: 241465 135935 477 838.39 931 1426 36287 79679] [READ-FAILED: 47048 49311 458 748.02 932 1388 3633 6611] [UPDATE: 36308 72127 439 726.72 858 1280 6151 63359] 
2025-03-06 17:31:35:853 350 sec: 21844775 operations; 61767.6 current ops/sec; est completion in 12 hours 21 minutes [READ: 260819 26351 529 844.5 1023 1481 3367 4631] [DELETE: 24598 38879 445 692.86 827 1248 4219 38207] [INSERT: 246636 165759 461 806.17 922 1332 25279 70847] [READ-FAILED: 48137 5839 462 740.95 924 1307 3265 4691] [UPDATE: 37461 158847 447 720.84 850 1268 6863 40159] 
2025-03-06 17:31:45:853 360 sec: 22480314 operations; 63553.9 current ops/sec; est completion in 12 hours 21 minutes [READ: 268185 7515 541 846.29 1023 1443 3685 4655] [DELETE: 25412 5287 442 673.31 822 1221 3517 4383] [INSERT: 254768 115455 479 754.02 913 1276 3775 49215] [READ-FAILED: 49452 6431 447 741.08 921 1292 3541 4347] [UPDATE: 37701 16007 442 689.85 841 1239 3515 6483] 
2025-03-06 17:31:55:853 370 sec: 23108108 operations; 62779.4 current ops/sec; est completion in 12 hours 21 minutes [READ: 264787 7779 518 845.46 1024 1448 3551 4815] [DELETE: 25353 23327 428 675.09 818 1214 3415 20047] [INSERT: 251212 97983 482 777.1 921 1292 4795 67903] [READ-FAILED: 48608 5015 467 741.7 924 1290 3429 4403] [UPDATE: 37863 38335 443 702.58 850 1244 3817 24575] 
2025-03-06 17:32:05:853 380 sec: 23736575 operations; 62846.7 current ops/sec; est completion in 12 hours 20 minutes [READ: 265957 9031 520 852.22 1030 1480 3625 4711] [DELETE: 25116 75967 439 680.31 821 1241 3361 11919] [INSERT: 251233 136063 475 766.83 920 1297 4021 58847] [READ-FAILED: 48593 6235 462 747.65 935 1329 3517 4583] [UPDATE: 37563 53919 440 694.82 851 1246 3623 7531] 
2025-03-06 17:32:15:853 390 sec: 24366752 operations; 63017.7 current ops/sec; est completion in 12 hours 20 minutes [READ: 266745 8003 539 846 1025 1454 3619 4691] [DELETE: 25264 15271 412 673.85 820 1201 3517 6855] [INSERT: 252051 88639 467 769.13 921 1286 4207 64095] [READ-FAILED: 48429 8043 454 741.89 925 1298 3501 4259] [UPDATE: 37678 62719 443 699.13 847 1248 3717 15759] 
2025-03-06 17:32:25:853 400 sec: 25000636 operations; 63388.4 current ops/sec; est completion in 12 hours 19 minutes [READ: 268160 7303 512 843.57 1022 1453 3565 4639] [DELETE: 25493 61823 419 671.92 812 1215 3207 6823] [INSERT: 253480 97791 476 762.18 908 1283 4111 51967] [READ-FAILED: 48790 5951 444 738.59 917 1297 3417 4343] [UPDATE: 37964 45375 439 691.46 835 1243 3565 19167] 
2025-03-06 17:32:35:853 410 sec: 25630710 operations; 63007.4 current ops/sec; est completion in 12 hours 19 minutes [READ: 267435 8295 534 844.25 1022 1426 3603 4795] [DELETE: 25226 23935 433 675.71 813 1238 3711 14415] [INSERT: 251408 100863 480 772.04 912 1293 5139 63263] [READ-FAILED: 48192 7419 461 740.22 921 1289 3373 4475] [UPDATE: 37811 21711 432 693.67 843 1245 3435 17855] 
2025-03-06 17:32:45:853 420 sec: 26251725 operations; 62101.5 current ops/sec; est completion in 12 hours 19 minutes [READ: 263074 9023 511 857.59 1035 1510 3595 4671] [DELETE: 24842 61471 432 685.58 832 1223 3515 26175] [INSERT: 248103 100223 476 781.92 936 1307 6459 65279] [READ-FAILED: 47769 5691 441 754.29 951 1333 3391 4291] [UPDATE: 37233 43039 443 702.93 860 1247 3661 17599] 
2025-03-06 17:32:55:853 430 sec: 26878728 operations; 62700.3 current ops/sec; est completion in 12 hours 19 minutes [READ: 266057 8179 536 848.83 1027 1483 3537 4771] [DELETE: 25040 24191 419 681.1 823 1235 3283 22927] [INSERT: 250678 97919 470 774.49 917 1298 4739 61215] [READ-FAILED: 47506 8171 446 745.75 929 1314 3427 4731] [UPDATE: 37709 52223 437 698.75 843 1248 3467 25583] 
