################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
442553 9543 412 823.69 1059 1615 5003 6495
442345 10767 415 820.13 1055 1562 5003 6283
444628 9191 386 822.44 1055 1575 4967 6167
439892 9519 405 825.96 1063 1599 5015 6591
446392 11967 418 817.66 1047 1558 4891 6467
442588 10087 420 823.08 1057 1568 5447 6711
435396 132095 409 830.74 1063 1786 5283 7487
445506 9583 415 819.6 1048 1542 4947 6363
446580 9663 418 819.16 1048 1539 5059 6407
442388 12271 417 822.02 1059 1569 5135 6571
445853 9559 405 818.54 1050 1627 5235 6795
441098 13007 409 824.98 1061 1617 5131 6943
447266 8919 410 815.73 1046 1538 5035 6783
444070 12199 405 822.08 1050 1548 5639 7159
441449 8711 412 822.47 1059 1562 4979 6123
440324 9495 414 823.87 1060 1584 5023 6459
442225 10727 414 823.23 1051 1562 5139 6619
448243 10951 417 814.12 1036 1500 5147 6995
439566 10175 407 825.41 1066 1596 4975 6355
436789 8423 411 831.04 1077 1623 4643 6187
444354 7955 387 816.75 1048 1528 5259 6531
433930 12887 420 834.43 1078 1609 5087 6655
441897 12735 404 823.71 1053 1561 5023 6399
443594 44607 416 823.23 1052 1523 5035 7515
440174 8663 414 821.52 1066 1542 4327 6763
441834 8847 406 819.91 1060 1511 4443 6499
442311 8751 415 818.86 1062 1508 4127 6431
441819 10559 417 819.07 1062 1525 4057 6899
448239 11359 396 812.9 1047 1479 3947 5771
444052 8847 418 817.03 1053 1501 4005 6055
445174 10047 417 812.97 1050 1476 3789 6835
447698 10383 410 809.93 1046 1460 3621 5915
439870 11455 408 821.31 1070 1525 3717 6863
440566 8479 417 818.38 1065 1543 3441 5227
446651 11231 410 807.89 1045 1492 3827 5663
443211 10711 408 816.09 1059 1485 3673 6003
437531 9191 409 824.24 1079 1523 3303 5399
449474 12895 411 804.98 1040 1456 3415 6287
445662 7879 415 812.18 1047 1464 3493 6267
437529 9223 423 825.45 1077 1577 3885 6051
448532 9119 395 804.22 1039 1448 2981 5187
446242 9487 408 811.56 1045 1465 3739 6815
434602 8439 410 826.97 1080 1530 3167 5719
447581 10991 398 806.67 1047 1479 3245 6091
444569 9647 415 811.89 1048 1473 3577 6163
435851 13079 401 824.16 1077 1528 3413 6363
442685 9815 408 810.15 1056 1501 3243 5695
447284 9815 408 807.99 1043 1447 3331 6651
438795 10735 411 819.84 1065 1503 3527 5959
442727 11295 414 809.55 1050 1472 3297 5947
446857 10127 420 806.37 1041 1480 3373 6595
435583 12863 415 824.41 1075 1531 3509 6051
438500 10487 420 814.28 1061 1503 3051 5383
451958 11983 425 801.33 1033 1434 3443 6211
435088 10079 411 823.01 1071 1518 3227 5595
436825 10039 408 817.15 1062 1505 3265 6391
449928 9495 415 799.23 1031 1428 3357 6063
436864 10511 417 820.18 1065 1498 3507 6059
432079 11775 401 824.57 1080 1552 3301 6259
448459 8719 417 801.86 1037 1441 2927 6511
442710 8071 414 812.46 1049 1464 3287 5295
434196 10783 409 820.98 1070 1503 3165 5335
448801 11007 416 798.63 1031 1429 2895 4947
441665 12415 407 812.68 1054 1494 3315 5991
436876 10359 420 819.85 1062 1491 3089 5539
443563 12727 421 805.39 1039 1452 3211 6415
447122 8351 419 806.26 1039 1428 3137 6399
431967 9559 420 825.85 1078 1523 3157 6327
446027 11399 410 799.46 1038 1449 2977 5651
443574 12343 417 806.38 1041 1445 3161 5899
439137 10311 409 816.8 1053 1435 3165 5643
440969 9719 405 806.98 1048 1477 2943 5371
442716 9575 412 805.73 1043 1468 2977 5111
433652 9807 409 821.16 1067 1500 3211 5771
441107 11359 397 806.27 1041 1447 3125 5591
442150 12575 413 807.91 1047 1477 3113 5355
433092 9631 410 822.34 1069 1497 2981 5343
436649 11239 395 813.36 1049 1480 3247 6395
443767 8399 419 800.43 1032 1433 3129 5519
437776 8183 414 813.24 1053 1451 2951 5167
436319 11127 414 812.15 1050 1455 2851 5187
442870 8815 411 803.7 1036 1424 2739 4955
439137 7935 414 808.47 1048 1483 2743 5003
429306 8751 417 824.25 1071 1515 3157 5139
442073 8719 412 803.5 1038 1436 2987 5775
437184 10023 425 812.49 1052 1456 2713 5151
430135 10751 418 819.97 1066 1506 3141 6351
440851 13175 417 806.05 1037 1422 3101 5819
445274 8455 398 799.32 1030 1405 2629 5259
435968 9111 408 815.34 1053 1430 2893 5011
433877 8975 423 816.18 1056 1461 2997 5167
441464 8119 402 802.55 1040 1434 2765 5163
435334 11199 413 812.11 1053 1462 2571 5635
435215 9623 409 814.37 1054 1454 2723 5347
440637 13599 406 803.42 1038 1436 3087 5223
439463 10655 421 807.69 1041 1425 2735 5403
425579 8279 404 824.68 1070 1585 3347 5159
440480 9687 421 801.19 1036 1420 2711 5195
438156 9631 426 803.89 1040 1424 2745 4907
430002 8775 413 819.15 1061 1476 2841 5223
435274 8359 414 809.39 1049 1476 2961 5427
437108 8223 396 807.2 1048 1456 2631 5035
426780 10039 411 823.43 1076 1541 3257 5623
434720 9063 417 808.74 1045 1442 2873 5479
432833 10847 423 812.92 1056 1473 2673 5795
435398 12303 417 808.31 1043 1435 2963 5739
430244 10175 413 815.39 1055 1468 3089 5991
432972 11143 402 808.33 1050 1470 3039 5619
435783 10359 408 806.25 1041 1442 2705 5419
429595 8887 420 815.85 1056 1462 2725 5183
432127 8503 396 809.74 1049 1469 3153 5231
431394 10135 420 813.34 1057 1488 3123 5171
430815 11175 418 813.8 1053 1455 2717 7019
429979 9495 401 812.46 1053 1455 2893 5307
434970 11527 404 806.28 1045 1453 2901 5359
426548 10775 425 818.4 1061 1496 2797 5139
424742 10559 408 818.15 1067 1516 2877 6311
436807 10103 429 799.63 1029 1406 2825 5715
425383 8335 406 816.51 1058 1486 2981 5243
430219 10575 426 809.48 1046 1441 2901 5339
429742 8799 400 809.68 1047 1441 2577 5151
427377 11807 405 812.93 1056 1472 2707 4815
425639 11495 411 816.43 1055 1457 2759 5511
423458 13023 418 817.01 1062 1487 2897 5191
436273 9119 407 797.48 1029 1410 2675 5103
426441 11911 402 815.26 1052 1440 2643 5267
425380 10999 414 810.22 1053 1478 2919 4975
429551 10935 413 804.57 1040 1450 2949 5675
428900 8271 409 808.81 1048 1461 2757 5035
417828 9263 412 825.26 1075 1510 2905 6719
425433 11839 396 811.18 1055 1466 2835 4995
427520 11311 404 812.53 1051 1461 2673 5415
422034 9615 403 817.72 1058 1455 2741 5099
428370 10599 427 803.97 1039 1431 3257 5095
429221 15055 421 808.35 1042 1421 2883 5391
426200 9399 412 814.16 1052 1453 3193 6035
426505 8599 424 809.19 1045 1425 2983 5275
426891 10895 407 806.77 1043 1456 3049 6239
422791 8423 419 816.11 1058 1471 2715 4899
418862 9119 406 818.68 1064 1495 3083 5411
429827 12551 417 802.84 1037 1417 2519 5531
423541 12351 421 816.7 1056 1453 3045 6495
417367 9175 416 821.74 1070 1500 2765 5071
429778 8187 392 802.03 1035 1419 2673 5295
428975 9895 411 805.57 1037 1406 2555 5583
419343 10327 408 816.09 1059 1482 3009 5587
422366 8099 406 813.05 1050 1450 2707 4987
426411 8951 392 804.89 1041 1454 2835 5147
418817 10543 410 816.23 1059 1480 2971 5807
423207 10783 420 809.73 1044 1431 2831 5515
427663 10887 409 798.24 1030 1410 2573 5335
417294 8559 413 824.12 1068 1526 2943 5219
422083 9495 420 806.6 1041 1437 2783 5595
424835 13039 417 805.48 1039 1427 2793 6715
425630 10167 414 808.1 1041 1412 2679 5755
416962 11151 421 815.95 1060 1468 2887 5167
424983 9495 419 805.77 1040 1420 2951 5319
429898 7263 406 795.64 1024 1379 2451 4647
420493 10391 411 813.62 1049 1450 3155 5683
426941 12615 408 802.99 1034 1407 2741 5107
424445 11943 391 806.78 1040 1420 2577 5735
412743 9271 419 826.29 1078 1584 2985 5551
423646 9567 413 804.24 1036 1410 2745 5623
420555 11247 420 812.05 1049 1464 3047 5719
417755 8719 370 816.98 1059 1471 2737 5123
421280 9735 418 807.37 1044 1459 2801 6107
417914 9695 414 816.38 1059 1474 2739 5175
419783 9607 411 812.14 1052 1461 2605 5487
414824 8295 417 814.98 1055 1472 2751 5211
423650 11079 410 803.72 1035 1406 2363 5111
420241 11023 380 809.1 1044 1442 3083 5967
419132 10623 419 811.58 1043 1436 3309 7643
421480 9287 409 806.26 1041 1439 2787 5551
427043 9207 416 801.28 1027 1376 3221 5419
418087 9255 416 810.58 1048 1449 2915 5187
422089 9591 413 804.31 1039 1423 2859 5455
421303 10007 420 810.1 1047 1448 2737 4919
412259 9719 410 820.6 1068 1505 2869 5483
416962 9287 424 808.87 1050 1470 2737 5503
422313 11871 390 807.45 1041 1431 2711 5203
417112 8751 396 811.34 1048 1443 2833 5019
421512 8179 404 802.49 1034 1413 2571 4903
417241 9655 411 812.37 1048 1449 2859 5607
423632 8783 424 804.1 1034 1392 3011 5383
414896 8871 420 810.81 1045 1481 2823 5379
419622 13591 396 808.62 1040 1436 2943 6183
420171 12895 411 803.28 1037 1422 2657 5803
412918 8087 406 816.55 1054 1456 2861 5055
415551 21007 408 805.35 1039 1484 3223 6791
416557 11671 435 810.73 1043 1440 3265 6283
417868 18783 404 807.94 1038 1403 2735 5555
412463 10159 417 809.12 1044 1426 2853 5819
419752 8471 418 805.44 1037 1405 2931 5271
413824 14079 408 817.38 1055 1459 3457 6407
409416 15551 410 813.88 1056 1487 3365 6207
421476 9447 391 800 1027 1367 2797 5335
415162 9151 409 813.57 1048 1423 2629 5827
410252 19151 420 813.04 1053 1465 2793 5935
418744 13847 406 802.12 1035 1419 2887 5771
411100 14903 420 810.37 1049 1467 2983 6931
414208 14439 418 810.14 1044 1418 2773 5423
417254 11239 417 802.1 1032 1415 3051 5979
416554 17535 410 807.4 1043 1448 2583 5607
408309 9455 403 817.39 1057 1468 3039 5295
413473 9183 400 806.77 1044 1474 2855 6003
417978 18271 408 802.87 1034 1448 3135 5647
415684 11159 423 804.92 1041 1444 2703 5151
409921 13559 412 818.68 1058 1460 3071 5623
419589 15263 428 797.59 1027 1393 2581 5667
410451 9487 414 811.26 1047 1450 2937 5347
409117 16111 416 812.89 1051 1457 2977 5791
413970 13159 407 806.39 1042 1447 2879 5539
415199 28095 395 806.76 1041 1459 3099 5507
411119 27023 394 809.69 1043 1446 3439 7279
407743 33247 422 812.36 1050 1462 3325 7615
417177 17263 403 799.89 1030 1399 2811 5555
411808 13007 426 814.08 1051 1454 2907 5543
402054 16687 409 820.87 1063 1495 3097 5887
417492 9215 411 802.94 1033 1388 2601 4863
412481 14423 415 809.22 1048 1461 2925 5999
402877 14423 413 823.73 1073 1510 3139 6255
411336 11231 409 805.78 1042 1453 2945 6095
412539 8051 405 801.1 1035 1439 2781 5127
414604 9247 405 808.3 1043 1429 2895 5607
411812 17167 413 807.69 1041 1421 2863 5335
411919 10543 412 808.19 1040 1408 2723 5703
408599 15303 426 814.56 1054 1452 2857 6171
408120 15151 408 808.62 1044 1448 2895 6439
408883 11431 406 807.95 1041 1442 3051 5183
417055 11215 420 800.02 1031 1420 2929 5943
404478 12015 391 815.93 1058 1504 3007 5843
414226 10615 412 804 1036 1427 2687 6035
410553 34911 409 809.01 1042 1430 3093 5803
410968 11327 417 808.35 1041 1423 2965 6683
411094 11391 421 806.3 1036 1421 2977 5571
411043 9463 403 807.08 1044 1468 2893 5131
411236 9295 408 812.45 1051 1469 3003 5295
407057 17503 415 810.96 1049 1470 2843 6207
406896 13759 428 812.38 1049 1454 2793 5307
409765 10399 420 803.48 1036 1422 2905 6063
411485 13735 405 803.58 1037 1448 2873 5259
412757 16639 399 804.42 1038 1443 2919 6183
408323 29039 395 810.31 1046 1451 2803 5979
409685 14487 422 809.44 1046 1465 2765 5131
409555 14783 421 804.81 1033 1400 2539 5363
404785 18223 419 817.84 1060 1474 2993 5807
414017 13031 406 798.34 1027 1393 2735 5363
413182 15063 413 801.19 1030 1406 2979 5695
412744 9823 400 801.32 1029 1388 2911 5447
409677 12863 419 808.41 1041 1422 2779 6075
409695 11031 421 808.06 1039 1426 2761 5111
406164 28047 425 812.79 1050 1496 3071 7735
404371 19919 423 811.69 1046 1451 3175 5943
406526 11799 414 808.42 1046 1469 3155 6151
409883 54783 411 804.24 1036 1435 2657 6019
408123 44223 422 802.04 1030 1414 2891 7779
408424 9855 412 806.04 1040 1441 2823 5079
411192 10679 415 803.06 1034 1405 3063 6535
405671 42207 423 808.77 1042 1449 3053 6143
407394 27023 415 805.87 1039 1433 2703 5287
407973 8359 406 808.33 1047 1468 2781 5111
417111 17951 419 792.51 1014 1345 2647 5579
408965 16151 425 804.75 1032 1371 2907 5991
410914 12703 421 801.95 1031 1396 2725 5527
416433 9639 426 793.93 1019 1372 2537 5239
402647 10447 415 814.41 1053 1498 3381 5479
402786 13999 410 814.04 1056 1493 3033 6015
410886 12967 411 798.89 1029 1422 3085 6831
408479 19215 424 806.47 1039 1425 2803 6187
403059 17839 410 812.27 1048 1440 3041 5647
413146 22015 396 797.78 1024 1391 3073 5311
415846 13511 430 797.51 1025 1382 2581 5211
400582 12399 410 815.96 1054 1466 2927 5143
403615 16671 408 809.36 1046 1463 2977 6751
419183 16447 418 786.17 1006 1339 2753 5579
414978 17231 411 799.61 1024 1375 2703 6731
406006 9727 381 805.38 1039 1415 3069 5663
414626 26079 414 792.39 1015 1358 2687 5735
414297 19183 417 797.33 1022 1362 2549 6139
403199 12879 415 808.37 1043 1483 2871 6027
408270 12239 408 800.93 1031 1419 2883 6043
413489 10679 403 799.09 1028 1405 2803 6179
401581 16087 408 812.4 1050 1454 3025 7107
404578 10343 418 808.39 1041 1426 2877 5883
415539 8359 422 790.36 1015 1365 2659 4851
401902 21023 415 814.2 1048 1446 3085 7807
405651 18911 422 803.93 1033 1401 2509 5931
407625 10527 424 798.74 1031 1441 3183 5435
413586 13263 421 795.47 1022 1386 3025 7655
396408 31279 408 822.07 1059 1468 3425 7655
410445 20847 401 797.65 1027 1397 2781 5667
407964 18479 417 792.4 1017 1380 3007 5651
401442 18847 423 814.71 1050 1449 3647 9263
402859 12159 404 807.25 1042 1449 3109 6427
405182 14319 411 800.42 1032 1432 2923 5267
406287 10903 400 804.75 1037 1432 2871 5911
396843 12559 417 817.48 1060 1491 2959 5923
403023 15287 406 802.35 1033 1410 2657 4859
410847 9311 416 795.12 1020 1379 2815 5447
399728 22559 412 817.86 1052 1439 3025 7567
399091 10311 409 804.78 1043 1469 2807 5511
410561 13039 395 795.14 1021 1389 3067 5575
401821 20735 408 809.26 1044 1470 3147 6535
402197 14599 393 802.5 1033 1422 3061 5687
409918 9583 415 800.66 1028 1433 3153 5223
406806 9775 417 803.85 1034 1406 2877 6235
391186 16215 414 821.07 1067 1508 3437 6363
403674 14775 387 803.69 1033 1417 2991 7063
409783 9487 414 797.2 1024 1409 3201 5403
398267 16207 417 814.48 1055 1488 2831 6051
398610 14951 401 810.12 1046 1480 3085 5843
406798 16079 420 803.03 1031 1410 3047 7267
405199 16703 423 803.29 1032 1391 2849 6215
391640 19807 413 818.84 1056 1454 3111 7899
408090 9247 414 798.97 1026 1390 2733 5479
412710 16527 415 795.76 1019 1358 2783 5691
398645 10647 417 817.28 1056 1467 2845 5387
399830 20783 417 801.3 1033 1425 2789 5687
410467 20911 419 792.45 1017 1377 2737 5107
400648 14927 429 814.54 1052 1459 2755 5591
395230 17647 418 812.76 1048 1447 3163 7483
411625 10463 408 790.52 1013 1353 2817 5295
404533 14927 403 801.97 1030 1401 3101 6519
399812 21951 410 814.31 1044 1418 2971 6831
409027 16319 411 788 1008 1351 2887 6583
407965 18335 425 800.66 1028 1397 2995 6839
396791 12839 413 819.01 1064 1485 3011 6343
392678 21631 425 814.32 1050 1468 3115 7363
409735 16479 420 790.07 1015 1369 2635 5059
402959 11871 426 804.66 1039 1434 2659 5611
398355 20719 433 813.45 1046 1431 3109 7499
404620 18511 404 796.33 1022 1388 2795 5427
408837 17215 427 794.79 1021 1370 2981 5891
400556 21647 417 811.77 1041 1411 3095 7431
397129 20031 411 807.99 1039 1427 2965 5159
411258 12671 419 788.61 1015 1373 2629 5975
397323 13543 425 811.17 1048 1458 2939 5407
395644 10391 416 806.63 1046 1472 2731 5543
407258 18911 411 792.34 1018 1394 2853 5367
404365 15639 419 802.62 1038 1461 3125 5607
405236 17727 420 796.71 1020 1356 2949 7139
400192 18463 427 802.7 1031 1405 3201 7563
409822 16039 398 789.3 1012 1357 2755 6695
401224 15887 410 802.72 1031 1403 2929 6847
395604 20287 421 809.57 1040 1440 3135 6519
410103 12239 412 788.23 1011 1354 2747 5375
402968 8647 409 803.63 1036 1410 2825 4983
398018 13807 411 809.9 1040 1415 3161 7623
400624 12567 417 798.91 1028 1420 2915 5191
408062 10743 418 792.29 1019 1386 2265 5559
400468 18847 415 807.49 1041 1406 2809 5579
397833 19231 396 802.36 1032 1428 3243 6271
408610 13247 403 798.36 1025 1404 2889 6119
401723 14935 421 803.85 1039 1430 2753 6459
395299 10175 417 807.33 1042 1458 2855 5375
405950 8359 409 795.21 1022 1415 2881 4895
410759 14647 376 791.51 1018 1373 2585 5375
403206 12591 406 805.41 1033 1470 3331 6899
402139 19135 389 792.15 1019 1384 2963 5975
413540 11607 409 788.82 1010 1343 2537 5283
396657 23839 411 810.39 1045 1452 3285 7067
397199 14919 424 799.84 1026 1401 3209 6523
408710 12551 422 795.88 1021 1378 2897 5351
406211 18479 412 798.47 1028 1425 2965 5743
391315 18223 415 815.91 1057 1492 3253 6347
403263 19887 415 789.39 1013 1373 2773 5551
411739 11967 426 793.03 1017 1360 2645 4907
397010 18335 419 810.2 1049 1467 3001 6211
393074 13359 424 805.13 1037 1438 2965 6435
409535 13463 396 788.64 1012 1357 2369 4811
400256 8295 405 806.62 1040 1434 2953 6027
396372 14271 414 810.56 1046 1450 2661 6831
398707 14399 391 795.49 1023 1408 2913 6191
404151 18031 403 802.87 1032 1423 3151 6387
399172 38175 410 805.84 1039 1443 3155 5879
397552 16367 426 798.36 1023 1410 3221 6743
408640 17647 427 795.62 1021 1354 2703 5135
399441 20815 427 805.02 1037 1418 3065 5827
394162 16239 419 812.16 1046 1447 3273 7311
401668 13039 428 794.94 1022 1409 2751 5227
400737 15287 423 805.42 1036 1431 3047 6355
396193 13335 406 810.37 1045 1455 2971 5819
398599 21487 395 798.09 1029 1436 2927 5659
403927 8575 411 796.86 1025 1402 2907 5691
401912 8431 412 801.36 1030 1384 2603 5023
395148 18639 418 803.93 1033 1410 3183 6199
402810 15959 427 796.4 1025 1405 3217 5455
398671 15423 420 804.87 1035 1425 3117 6407
397557 10287 426 804.1 1034 1412 2865 5083
396740 11687 424 800.34 1031 1406 2859 5347
408110 12815 409 794.22 1020 1382 2943 6327
397792 16863 420 801.96 1034 1440 2851 5683
401139 16847 403 799.54 1030 1403 2745 5615
401198 13095 417 796.93 1025 1408 2697 5431
399381 11431 404 806.46 1041 1468 3093 5555
397953 9735 423 800.57 1030 1417 2641 4939
395094 14255 411 808.13 1044 1462 2927 5347
403307 10615 388 801.1 1029 1401 2845 6647
396085 12999 400 810.43 1044 1443 3179 5975
397247 19087 415 804.94 1037 1450 3005 7171
402666 14719 415 796.12 1025 1399 2927 5251
396620 42143 399 807.72 1037 1419 3017 6859
398504 24671 397 801.75 1031 1428 2861 6083
392965 18047 415 812.76 1049 1505 2951 6187
402129 14439 418 797.15 1025 1391 2805 5527
394766 15919 412 807.72 1038 1442 3021 5963
403310 15271 415 794.36 1018 1346 2929 6175
398770 8919 392 798.44 1028 1406 2891 5775
395342 35071 409 808.25 1042 1450 2731 5631
398588 14071 416 805.25 1036 1422 2693 4911
393807 22111 413 808.91 1043 1428 3041 5127
395735 13263 425 803.34 1032 1416 3143 7695
395481 9079 419 809.67 1040 1422 2987 5695
396386 14191 421 808.81 1045 1462 2723 5671
396484 8439 420 799.68 1032 1436 2653 4779
397087 12559 406 808.61 1039 1435 3303 5571
393868 14423 409 807.52 1038 1452 3011 6487
397560 12431 410 800.4 1031 1417 2683 5691
394047 14935 410 807.27 1044 1446 2889 6151
394756 11215 420 811.05 1041 1459 3101 5739
400255 8263 401 799.53 1026 1403 3071 5051
394783 10175 419 805.54 1039 1494 2939 6135
394680 16767 390 809.36 1042 1439 3167 5471
394208 13279 415 796.84 1025 1410 3029 5303
392911 20447 417 810.41 1049 1477 3191 6311
397831 10839 420 799.38 1029 1407 2781 5515
391942 11439 391 810.35 1047 1487 3107 5695
398768 9143 431 802.79 1030 1397 3069 5655
391875 13783 400 812.05 1051 1449 3103 5563
398410 12135 417 803.55 1032 1402 2955 5011
395729 9431 391 808.35 1037 1409 3061 5167
393494 10647 413 803.44 1037 1443 3125 5523
398219 10039 403 797.52 1021 1377 3147 5627
397323 9535 406 803.79 1030 1387 3135 5651
396510 13351 402 810.13 1047 1473 2781 6491
399023 11807 422 800.33 1028 1392 2811 6411
388201 13815 417 817.23 1054 1466 2797 5903
397694 16591 420 796.32 1021 1380 2875 6951
394612 18623 386 805.16 1038 1469 3099 5683
394124 13367 409 805.58 1038 1451 2901 5423
394047 8943 399 798.83 1026 1428 2911 5683
400100 12255 409 797.08 1023 1387 2819 6899
394397 15375 411 799.28 1030 1438 3197 5971
392568 12855 411 807.15 1042 1463 3167 6123
394147 15879 404 801.2 1031 1429 2679 5535
396333 16975 419 797.98 1027 1392 2841 5763
395461 9783 400 804.84 1036 1446 2913 5863
390964 24303 416 805.54 1037 1463 2751 5975
388503 14663 413 810.12 1050 1484 3053 6587
399912 10591 423 790.27 1014 1360 2789 5563
392489 12799 411 804.51 1034 1428 3177 7079
396914 10087 416 799.4 1027 1383 2897 5131
400032 19055 397 795.6 1021 1393 2851 7727
386436 12663 401 814.09 1054 1496 3371 6955
392570 10471 380 797.16 1026 1424 2721 6431
393459 12831 403 809.06 1044 1453 3043 6767
396282 12951 414 795.89 1024 1453 3303 5739
390642 19215 411 806.47 1035 1497 3515 5387
395578 14607 402 798.81 1027 1423 2825 6459
386773 13351 400 807.61 1044 1503 3611 7555
399285 17743 409 797 1021 1400 3127 5631
391533 15975 416 798.65 1029 1517 3343 6351
392112 12647 402 809 1042 1468 2951 5423
397402 10375 408 792.18 1017 1411 2873 6803
390364 12639 409 809.92 1044 1489 3477 5559
393357 10471 417 799.14 1028 1418 2871 5911
394345 9071 426 803.46 1033 1463 2935 6267
392760 10511 407 805.74 1037 1459 3247 7583
393987 12751 409 790.72 1015 1385 2617 5447
387589 14799 424 817.86 1054 1549 3551 7679
399251 16687 418 793.52 1018 1390 2913 6095
389198 13087 410 809.11 1042 1470 3523 6407
397937 13071 418 792.08 1018 1413 2731 5347
388440 14247 407 810.04 1048 1487 2869 5699
