################################
## INSERT
################################
Count Max Min Avg P90 P99 P99.9 P99.99
664648 14207 452 1342.84 1848 3313 5775 8447
671103 21855 404 1332.37 1833 3407 5927 8519
660391 13479 412 1351.59 1859 3403 5859 8583
675697 14343 434 1322.72 1824 3375 5847 8463
661711 15367 443 1350 1874 3423 5771 8519
666357 13183 450 1342.82 1861 3389 6011 8359
666016 13863 447 1341.29 1843 3231 5791 8695
670235 12503 456 1335.21 1841 3417 5879 8559
661891 12727 433 1352.86 1862 3365 6027 7923
658949 12943 451 1347.5 1887 3385 5939 8687
661990 18239 418 1342.58 1839 3397 5855 7695
664031 24191 435 1341.59 1862 3245 5835 8695
665663 12831 456 1343.98 1841 3259 5943 7819
661587 13263 451 1350.55 1867 3333 5939 8639
661430 14839 455 1347.83 1855 3323 6051 8135
664704 15183 432 1345.34 1848 3319 5711 8091
661863 14159 406 1339.8 1848 3393 5975 8115
657720 14039 451 1345.49 1853 3123 5907 8163
659808 17631 462 1343.7 1852 3327 5747 8455
652398 16879 432 1353.85 1871 3499 6055 8391
666331 10935 422 1331.49 1818 3055 5843 8075
651815 12111 447 1364.26 1892 3551 6083 8519
659080 12799 429 1346.39 1856 3397 5783 8607
644096 13791 446 1373.94 1911 3535 5987 8615
654661 14207 442 1347.13 1856 3289 5759 9247
654713 20255 451 1341.99 1850 3341 5863 8719
659597 11735 449 1338.64 1839 3261 5519 8055
656699 36543 447 1343.79 1853 3403 6023 8479
647988 14807 437 1348.77 1876 3475 5911 8463
651784 13503 453 1344.32 1865 3249 5911 9855
648180 13919 452 1347.37 1857 3367 5751 7939
651809 13983 421 1340.64 1860 3263 5819 7851
651086 13631 445 1343.58 1850 3351 5967 8543
643260 37503 443 1352.81 1877 3499 6059 8423
652791 13839 447 1344.38 1849 3181 5983 8799
630187 16687 446 1380.96 1928 3481 5991 9559
644085 14359 437 1354.18 1879 3285 5851 8171
634931 17487 414 1373.48 1901 3465 5867 9519
643207 15863 459 1348.71 1865 3375 5795 7783
639163 16575 440 1357.27 1860 3181 5587 8719
636588 12679 443 1358.73 1901 3557 5907 7991
643015 14783 462 1359.91 1873 3341 5947 8207
631591 16895 431 1371.13 1913 3539 6087 8215
643696 29119 434 1352.08 1855 3171 5951 9479
635195 17231 430 1368.58 1903 3411 5991 8123
643179 13959 443 1350.25 1854 3229 5855 8671
628283 15175 451 1378.17 1919 3293 5911 8839
641756 14039 436 1350.05 1861 3415 6023 7883
637612 12455 439 1357.31 1872 3225 5855 8263
647415 13583 459 1341.01 1846 3045 5711 7979
632497 14439 414 1369.65 1899 3231 5859 7843
644541 18303 446 1346.89 1857 3181 6019 8887
628464 20863 445 1379.6 1910 3433 5819 9215
635394 12967 427 1357.47 1886 3465 5659 8487
631105 17583 447 1369.34 1892 3299 5955 10351
634318 13903 432 1355.17 1877 3377 5967 7959
642674 11935 451 1343.5 1845 3249 5831 8479
631597 13727 424 1360.95 1891 3207 5975 9495
639764 12575 424 1343.46 1857 3457 5779 8187
624724 11583 424 1375.5 1931 3559 5947 8031
635703 13911 441 1355.2 1893 3485 6059 9991
626639 13263 435 1370.24 1897 3285 5939 8115
636084 13911 448 1347.29 1859 3273 5775 8567
624735 14231 446 1382.19 1902 3601 5903 8879
632964 30287 450 1355.52 1878 3271 5887 8163
625616 22543 455 1376.36 1899 3269 5855 8903
631595 24975 456 1358.71 1869 3379 6079 8951
630807 16135 443 1363.31 1892 3731 6047 8375
631449 12559 456 1358.16 1870 3389 6079 8783
627643 15423 444 1368 1911 3779 6079 7935
624874 19839 444 1369.35 1893 3535 5791 8367
630035 15191 451 1355.2 1888 3345 5879 8431
623065 32511 433 1375 1908 3559 6015 15319
631296 15335 410 1354.03 1855 3125 5819 7995
625499 14431 467 1365.53 1880 3437 5927 9639
618372 16559 445 1371.97 1899 3547 5955 10143
613364 15311 454 1381.4 1943 3471 5743 8487
623880 13903 435 1365.16 1880 3359 5851 8199
621738 19135 445 1366.33 1917 3673 5823 8975
619873 16079 423 1377.83 1901 3423 5835 7639
625514 15175 420 1362.32 1896 3423 5867 8647
623118 14055 424 1365.81 1878 3335 5871 9023
620667 25023 454 1373.83 1920 3593 5719 8079
621500 16607 454 1366.04 1901 3367 5763 8791
626043 16047 411 1353.56 1872 3313 5807 7579
621420 13511 453 1363.84 1913 3569 5811 8247
621783 12711 441 1360.18 1884 3509 5907 8871
625007 12583 425 1347.3 1868 3519 5863 7927
614951 23231 456 1368.56 1907 3569 6059 10095
616392 15247 422 1370.38 1922 3645 6231 9639
627418 26783 448 1344.92 1861 3183 5887 9207
623239 14879 446 1345.26 1870 3223 5791 9415
621338 18767 411 1353.69 1883 3283 5775 8623
615968 22527 408 1369.29 1905 3445 5911 8855
621728 12855 432 1355.27 1883 3485 5915 8263
615505 12839 439 1369.14 1893 3275 5791 8615
620040 25151 430 1353.22 1884 3313 5947 9103
614137 17199 458 1363.66 1897 3269 5747 8147
614376 13495 445 1361.57 1902 3619 5939 8171
618392 14919 441 1361.16 1885 3339 5823 8039
611907 12575 456 1366.6 1907 3545 5779 8511
611505 18367 440 1366.11 1904 3587 6191 9823
605779 13783 434 1375.4 1927 3535 5995 8583
623009 11471 457 1341.41 1848 3243 5959 8431
617952 30191 430 1355.66 1867 3437 6079 9879
618039 28207 441 1346.62 1870 3377 5735 9023
608927 18159 446 1369.16 1905 3467 6059 9423
609620 16639 457 1364.44 1896 3487 5995 8187
610482 21999 447 1364.27 1900 3805 6003 8743
609108 12791 437 1363.68 1906 3415 5887 8207
609181 15159 428 1361.08 1897 3401 5827 8535
603219 19327 417 1377.45 1931 3817 6019 8823
614072 26367 441 1354.14 1873 3457 5871 8583
603833 13015 448 1384.16 1935 3579 6043 8247
614117 24991 455 1355 1879 3245 5907 10631
606312 19791 444 1369.94 1917 3389 6011 9551
607110 14343 432 1372.61 1904 3517 5895 8147
611024 12327 471 1358.04 1896 3423 5991 9175
603810 10479 433 1366.88 1915 3501 5795 7703
614496 12615 439 1348.57 1856 3233 5943 8199
605690 14479 460 1360.64 1894 3543 6127 10031
611163 14583 415 1354.9 1880 3551 5867 8199
602499 21103 420 1376 1939 3725 5975 8487
611693 14071 435 1355.59 1884 3389 6119 8551
606213 11983 441 1364.7 1916 3439 6019 8487
602649 13447 435 1370.89 1900 3441 6007 8223
607836 17631 436 1361.73 1883 3509 6179 10207
600501 19631 404 1370.34 1916 3631 6143 8583
608360 16847 418 1352.14 1871 3517 5935 10039
601887 20127 461 1369.84 1893 3449 5839 9455
602932 32383 424 1366.13 1894 3569 5863 9695
606461 17055 465 1363.07 1876 3409 5819 8367
597148 13335 442 1373.86 1914 3541 5795 8607
603482 13375 450 1360.23 1900 3477 5763 7755
603448 14799 426 1372.52 1897 3665 6079 8823
602581 32991 460 1369.64 1887 3481 6107 9975
600610 12015 447 1369.18 1907 3587 6043 8423
604254 21951 453 1356.98 1865 3363 5831 8775
596804 25103 430 1363.58 1910 3617 5915 8119
614017 25727 452 1337.56 1832 3321 6019 9295
608781 13199 428 1357.24 1856 3151 5747 8247
601719 29439 455 1371.48 1889 3583 6023 8703
592918 19055 467 1390.12 1930 3535 5947 8887
599528 13423 447 1375.95 1896 3421 5823 7923
594480 25455 432 1383.27 1916 3463 6015 8815
595323 13231 459 1384.65 1919 3665 6059 8823
604709 13487 474 1356.9 1875 3247 6011 8351
597108 16327 434 1378.67 1898 3499 6075 9847
603989 22943 432 1359.44 1871 3587 6183 9503
595278 12831 440 1387.18 1918 3407 5943 8575
600392 13439 424 1366.25 1902 3481 5831 9095
599815 15991 452 1374.32 1906 3425 5975 8359
600476 12727 458 1366.42 1896 3431 5939 8791
601606 15343 434 1361.19 1882 3547 6231 8951
596436 12095 432 1371.83 1896 3393 5751 8247
603662 12639 455 1362.95 1888 3587 5907 7679
595672 16367 429 1388.31 1923 3725 6047 8783
604415 13319 458 1355.5 1868 3351 6179 9103
587906 21167 427 1394.7 1939 3833 6235 9495
595892 13095 431 1373.14 1903 3533 5919 8447
598119 13135 436 1358.81 1885 3543 5955 7991
592634 15271 426 1383.26 1920 3655 5939 8023
596536 24191 473 1374.76 1903 3557 5971 9383
596619 14399 444 1378.15 1892 3429 6003 8863
598820 17071 436 1368.02 1895 3431 5967 9431
595795 15863 457 1375.27 1892 3539 5947 8959
596439 14735 461 1367.51 1896 3439 6259 9263
601157 12551 460 1365.27 1874 3535 5731 8343
598006 11975 467 1372.26 1892 3541 5915 8359
598573 24703 448 1370.27 1903 3549 5939 9991
592648 15351 454 1378.16 1898 3471 6011 9759
603527 16687 474 1351.84 1867 3407 5823 7831
607105 18703 454 1352.47 1840 3209 6091 9143
600665 11751 450 1356.92 1866 3535 5859 9503
602448 24591 447 1363.42 1864 3479 6107 9391
598683 12407 448 1361.18 1864 3365 5887 8343
593019 15159 470 1369.04 1890 3407 5803 8031
600501 15991 455 1361.69 1853 3513 5839 8631
585536 14599 445 1385.38 1926 3663 6003 9055
597018 13055 467 1369.61 1885 3617 5779 8031
593397 15695 419 1368.51 1903 3467 6055 8943
589632 29263 451 1373.71 1902 3555 5991 9615
596738 12695 457 1358.36 1872 3431 5783 7475
582191 18415 460 1392.39 1963 3785 6087 9919
598305 16431 432 1357.06 1868 3405 5907 8815
586721 18639 446 1373.1 1915 3561 5919 11983
590459 14887 458 1367.16 1903 3607 6027 8319
591677 26495 449 1370.86 1895 3557 6007 9183
597595 13559 459 1352.88 1865 3467 5927 8447
588330 46495 461 1364.03 1890 3421 6091 9943
597127 29071 429 1346.09 1838 3339 5935 10895
596561 38015 431 1354.1 1859 3507 6035 8983
593693 21471 443 1358.5 1861 3393 6015 9567
588031 15951 423 1365.47 1890 3371 6087 9231
586135 13071 447 1375.55 1912 3455 6011 8655
589469 13487 468 1362.35 1898 3581 5895 8751
593857 18447 430 1354.5 1869 3461 5847 8671
587899 17119 437 1370.03 1889 3493 6103 10463
592739 21807 416 1355.04 1890 3619 5955 8103
590754 12687 445 1367.79 1891 3431 5791 8503
594062 12751 465 1359.24 1883 3417 5879 7723
589103 25119 425 1365.46 1887 3301 6039 9031
591456 14335 421 1351.18 1870 3409 5927 8399
598189 18959 456 1343.82 1851 3243 5711 7951
589113 15247 466 1363.69 1886 3619 5895 8687
599414 16943 448 1337.44 1840 3293 6031 8735
581468 10751 433 1369.63 1877 3453 5871 7535
599832 16087 443 1335.78 1826 3611 6115 8375
582848 21951 444 1377.73 1923 3673 5987 9479
597626 13423 458 1340.16 1841 3309 5811 8511
591317 26607 475 1359.11 1883 3439 5975 12239
585553 19823 451 1367.13 1876 3445 5863 9327
592491 14831 417 1355.54 1862 3497 6039 9327
583987 14263 444 1379.55 1903 3545 5955 8079
597242 23871 460 1341.26 1841 3463 5783 8135
585559 13951 448 1372.78 1901 3489 5859 9023
586478 13375 466 1360.73 1879 3501 5907 8303
596591 15775 440 1350.47 1859 3377 6131 9943
584564 13391 436 1364.99 1865 3367 6015 9783
595316 49119 427 1347.7 1832 3313 6075 47199
592452 12223 420 1346.83 1872 3205 5231 7831
605225 17359 450 1318.52 1817 2997 5555 8159
598330 25823 450 1335.28 1826 3033 5691 8839
598432 12311 448 1328.98 1839 3097 5343 8471
600280 14143 431 1337.08 1841 2899 5555 9119
591727 29023 446 1347 1859 3035 5255 9119
599303 13559 443 1328.07 1839 2931 5203 7687
591398 13527 467 1351.16 1859 3027 5443 8775
608401 13375 408 1314.71 1796 2819 5155 8063
594012 17087 475 1350.02 1856 3095 5687 9687
589910 13727 445 1344.37 1877 3043 5251 8671
596085 13383 445 1337.6 1829 2923 5303 8695
596022 14983 440 1332.62 1823 3043 5491 9039
597244 12767 463 1335.79 1828 2947 5099 8839
588947 30495 458 1351.38 1867 3171 5063 7927
597083 22943 430 1331.88 1834 2975 5339 9399
593929 21247 455 1344.24 1839 2951 5271 7867
600260 17567 461 1321.94 1818 2857 4899 8903
589799 16087 471 1356.98 1870 3021 5487 8263
591705 17055 467 1337.76 1846 3019 4991 8163
594401 19983 434 1338.4 1849 3041 5363 9975
586128 15015 464 1343.55 1877 3215 5563 10295
594057 17583 432 1334.96 1854 3029 5415 8767
589406 19503 459 1347.56 1857 3197 5527 9935
596589 21055 444 1320.67 1841 3109 5283 8751
585113 12007 394 1349.43 1861 3239 5539 8051
588612 22159 453 1336.25 1854 3151 5499 9295
591946 17759 445 1338.55 1859 3083 5467 8871
578186 13439 453 1355.02 1907 3211 5387 8471
597786 21583 449 1325.89 1842 3041 5503 8687
595411 29391 454 1333.99 1828 3011 5435 8927
592787 19439 437 1325.09 1836 3031 5291 10375
591586 24863 458 1344.67 1861 3117 5387 9911
592753 16911 449 1330.38 1860 3061 5231 9199
589231 15311 452 1344.71 1877 3045 5143 9279
587918 16847 456 1338.31 1864 3069 5143 8559
600165 13567 436 1323.7 1827 2951 5091 8767
581951 21551 445 1353.58 1873 3069 5331 8903
605039 16119 448 1305.83 1802 2811 5035 8151
585980 17887 441 1344.27 1864 3171 5523 11423
591852 14351 437 1330.74 1848 3063 5207 8207
589351 24255 450 1343.09 1870 3013 5119 9679
584580 17679 460 1350.4 1882 3131 5135 8687
593686 12919 447 1320.95 1847 3001 5127 8359
592806 13503 428 1328.28 1832 3077 5159 7895
598874 17711 436 1317.83 1828 3039 5223 10255
582524 27551 455 1349.86 1887 3223 5355 11327
592922 15063 443 1317.44 1833 3051 5091 8255
589940 17071 444 1327.06 1845 3231 5299 8495
585485 16511 456 1327.37 1843 2973 5015 8695
591429 13351 461 1321.88 1842 3053 5247 8191
589741 12423 451 1332.88 1840 2971 5199 8671
597151 13119 453 1313.39 1816 2883 4887 8911
593020 28959 445 1324.06 1832 3053 5063 8783
600035 11495 434 1298.99 1794 3029 5055 7831
592499 13455 442 1319.87 1837 2921 5019 7815
593169 13551 444 1311.71 1819 2999 5007 8103
597340 29711 439 1305.98 1810 3015 5275 8495
585423 27503 447 1334.85 1862 3103 5207 8959
602047 29727 446 1299.68 1781 2807 5055 8791
586106 13031 451 1328.99 1836 2967 4923 7871
584451 13135 438 1328.67 1861 3101 5103 8247
589931 16527 455 1326.09 1828 3039 5115 8583
592622 13119 472 1312.99 1805 2897 4815 7851
589959 16415 457 1334.23 1863 3183 5207 7823
580809 14959 465 1337.42 1872 3123 5119 8567
586583 25791 431 1326.08 1843 3215 5343 10623
584084 12327 447 1335.91 1847 2905 4963 7995
584849 17071 448 1327.14 1854 3117 5163 8591
579816 25231 424 1341.39 1874 3041 5219 10167
593996 14743 445 1321.89 1823 2923 5043 8911
582916 17311 457 1340.15 1866 3157 5455 9559
585077 12511 443 1333.14 1850 3045 5007 7543
588138 16815 461 1324.68 1828 2843 4995 10847
579570 18303 443 1334.97 1872 3165 5283 10399
588951 19183 431 1316.12 1827 2981 4955 8775
583397 24575 443 1331.91 1839 3073 5119 10943
587347 13695 452 1316.31 1833 2959 5223 8695
589918 12631 457 1324.53 1840 2967 5031 8303
589344 11447 439 1317.38 1837 3111 5135 7931
586557 18911 423 1325.73 1831 2915 4959 8527
581761 25727 459 1331.73 1848 3061 4871 9511
582044 23455 409 1325.41 1870 3111 5195 8703
584919 18607 443 1332.32 1852 3111 5227 8311
580143 28479 443 1337.34 1883 3337 5295 8295
578312 32719 424 1345.82 1901 3381 5343 9551
578449 13647 445 1339.69 1866 3051 5303 8415
586707 18191 452 1326.13 1841 3129 5187 10519
585422 12311 467 1332.24 1843 3013 5031 7759
576704 11575 438 1349.76 1902 3237 5287 8167
580011 15671 453 1347.88 1866 3067 5055 9487
583600 29423 445 1331.51 1858 3139 5567 9647
584833 25839 435 1335.76 1853 3025 5271 9575
583933 13183 448 1326.04 1826 2933 5331 9719
590306 17423 434 1326.99 1813 2993 5023 8951
578443 15375 444 1343.83 1862 3013 5239 9183
579780 15039 457 1338.96 1868 3005 5079 10471
577876 17519 453 1343.52 1865 3041 5151 9943
579984 16055 420 1336.24 1875 3103 5271 12311
588555 15439 434 1330.54 1837 3035 5203 8099
574129 14263 434 1349.77 1901 3223 5363 9615
591835 16207 458 1323.56 1828 2991 5355 10255
588665 17199 444 1328.96 1829 3101 5339 9095
584853 15143 461 1335.68 1851 3011 5107 9151
575378 22783 445 1354.25 1892 3167 5311 9215
582179 22735 448 1336.42 1833 2969 4911 9823
576951 19999 461 1351.09 1877 3129 5415 8927
589945 17119 446 1327.15 1831 2945 4767 8163
583060 15439 438 1338.75 1853 3167 5507 8639
585106 13039 456 1334.95 1836 3001 4923 8287
581715 23999 432 1336.24 1850 3025 5303 9423
568097 14575 467 1359.97 1915 3219 5487 10071
581342 13847 433 1331.5 1847 3059 5339 8791
590793 15423 441 1319.72 1805 2935 5239 8399
577863 23359 434 1350.04 1873 3179 5343 9015
578839 34623 447 1343.03 1872 3093 5255 9463
572011 31407 458 1352.9 1896 3221 5527 12559
572862 18911 414 1349.21 1875 3221 5435 9847
577111 12751 464 1341.79 1874 3241 5471 9263
580321 33023 422 1336.71 1864 3073 5107 8147
581493 37631 467 1338.8 1855 3075 5163 10687
586658 17007 420 1319.54 1816 2961 5163 10759
587973 15135 467 1319.14 1802 2847 4851 8655
575225 24383 430 1349.15 1881 3201 5199 9519
579542 13303 415 1339.05 1859 2999 5011 10055
570298 45407 443 1359.68 1907 3247 5583 10383
576123 15055 452 1340.44 1872 3161 5215 9623
587009 35135 457 1317.22 1816 2897 4959 9031
583934 48191 447 1328.73 1826 3093 5655 28815
578031 35775 428 1340.73 1873 3145 5239 9631
570112 15127 423 1350.78 1910 3209 5571 11295
577236 15591 447 1338.96 1861 3147 5399 9247
578547 13503 438 1335.55 1843 3007 5195 9855
574710 36159 448 1334.41 1881 3227 5415 9319
578952 14183 469 1337.14 1852 3015 4927 8011
573865 14271 463 1339.24 1867 3153 5235 8927
576518 12943 432 1338.65 1870 3059 5155 8639
570416 18815 468 1345.97 1888 3117 5207 9007
575366 13359 456 1336.63 1855 3081 5351 8023
571547 13415 461 1350.78 1881 3265 5479 8775
575390 24351 458 1341.55 1869 3149 5315 9895
578921 27951 453 1334.92 1851 3167 5247 9687
569271 34367 460 1345.98 1891 3191 5167 9447
578741 15711 429 1335.73 1852 3095 5267 9383
567962 17039 466 1354.68 1914 3317 5407 8047
576055 16575 450 1333.25 1869 3111 5215 7987
575443 21519 445 1338.44 1870 3251 5339 10383
566663 15871 434 1356.39 1903 3133 5231 8591
572661 12639 450 1338.07 1859 3161 5179 8607
569148 14255 443 1348.21 1901 3271 5319 8583
571694 13151 461 1335.72 1865 3207 5395 8767
574941 28543 467 1338.89 1869 3271 5543 9263
574557 14231 439 1343.77 1872 3123 5311 8199
579235 13471 463 1337.19 1878 3211 5363 8103
568089 16431 435 1354.9 1885 3067 5163 8943
569707 14159 459 1345.33 1868 3065 5143 8351
573143 14519 419 1341.96 1852 2967 5019 7939
569348 13679 458 1346.16 1877 3055 5075 8695
580082 22351 454 1321.35 1836 3085 5095 8927
561642 15439 466 1364.94 1908 3193 5439 8887
574060 16815 422 1328.86 1867 3049 5023 8863
574003 12759 416 1342.28 1850 3113 5307 8647
566701 12615 456 1348.76 1883 3157 5239 8215
578137 12015 455 1322.25 1844 3069 5175 8431
566183 17327 443 1355.81 1887 3179 5167 10367
584944 12511 423 1313.25 1815 3037 5079 7571
568033 22495 462 1359.56 1878 3091 5143 7519
572954 15759 460 1344.39 1884 3371 5507 8439
575119 23151 443 1335.18 1843 3029 5239 9031
561026 24831 455 1361.49 1918 3211 5359 8639
576543 13423 423 1330.65 1861 3257 5319 8455
579088 14575 425 1335.05 1827 3033 5187 9015
578267 21727 464 1327.77 1838 3149 5447 9239
570146 13087 461 1344.12 1864 3115 5231 8807
570269 14767 470 1348.22 1863 3115 5263 8927
576642 16319 424 1336.05 1853 3191 5215 8207
563965 24751 468 1366.66 1894 3161 5191 8735
582048 13199 443 1313.3 1819 3015 5067 9031
565695 14599 443 1348.81 1896 3313 5431 8039
566290 18095 450 1337.84 1888 3303 5543 8775
579830 22111 452 1314.44 1817 2935 5123 8239
557964 14855 461 1361.57 1920 3281 5427 9631
579385 17279 431 1305.29 1815 3011 5211 7891
578050 10335 440 1326.31 1831 2981 5051 7583
584299 16119 456 1310.23 1794 2943 5119 8407
572232 32271 451 1337.42 1861 3127 5487 9599
560524 17087 448 1359.06 1891 3337 5587 9207
580281 18447 454 1321.06 1821 3103 5479 8575
572009 35487 466 1336.54 1840 3115 5323 10255
582919 13231 429 1309.21 1802 3019 5435 8959
571638 14943 447 1344.9 1855 3019 5119 8311
572423 11095 449 1326.95 1836 3067 5075 8783
577312 15207 413 1326.63 1832 3041 5367 9215
564562 16575 446 1344.41 1879 3253 5539 8967
585525 13375 448 1304.45 1788 2829 5151 8687
568462 15231 435 1343.07 1865 3101 5407 8559
573484 24319 457 1327.33 1833 3101 5323 8559
576913 14815 443 1328.36 1823 3141 5295 8543
569452 19999 461 1341.01 1862 3071 5251 9775
579696 13607 443 1319.41 1808 3013 5419 8807
568460 18239 448 1334.58 1839 3197 5615 9199
580601 15087 463 1315.65 1804 2989 5307 9335
564675 13839 456 1349.4 1880 3267 5559 9527
570401 16463 417 1326.11 1835 3021 5555 10191
574042 15079 433 1330.15 1846 3061 5243 8415
568375 19919 448 1343.04 1876 3291 5479 9015
573409 14319 439 1317.76 1814 2961 5319 9407
568047 14183 451 1341.19 1868 3225 5443 9639
564316 153599 452 1342.17 1869 3385 5971 10415
562408 11223 445 1353.63 1911 3323 5291 8183
573451 39167 459 1328.01 1826 2917 5247 8831
575272 13655 398 1324.24 1842 3139 5283 9711
562567 16511 451 1354.8 1884 3115 5187 8927
581191 15663 425 1317.29 1819 2927 5111 9607
572983 41887 472 1329.89 1830 2927 5175 9463
568099 12903 457 1339.59 1861 3263 5511 9111
560362 35135 450 1353.67 1900 3257 5307 10511
565293 15767 451 1343.97 1873 3051 5203 9111
576407 28591 449 1313.64 1821 2955 5043 8967
568681 42719 428 1343.45 1855 3151 5351 10103
576558 36319 442 1308.07 1807 2955 5363 10423
575201 15455 468 1333.9 1825 3063 5387 9647
562509 18415 425 1352.11 1914 3503 5691 10415
568684 21679 434 1343.76 1884 3311 5267 8067
561984 29519 441 1354.66 1907 3485 5835 12911
581754 15855 422 1302.3 1818 3173 5115 8591
570248 20735 392 1345.65 1867 3287 5467 11431
569952 14655 461 1327.92 1856 3227 5447 8535
561146 26911 447 1355.2 1907 3547 5659 10663
555403 19695 445 1353.87 1921 3465 5811 10447
573561 21279 439 1327.76 1845 3307 5635 10679
561241 13807 428 1360.69 1900 3305 5419 9783
565081 15207 438 1331.19 1866 3301 5319 7963
568834 16799 457 1347.32 1864 3289 5479 9639
562910 17903 445 1344.41 1890 3279 5503 9823
582346 14031 449 1308.18 1817 3101 5099 8655
567649 16311 463 1337.4 1843 3215 5315 9543
576383 15207 411 1320.38 1831 3167 5399 8975
559233 32703 448 1355.26 1905 3329 5395 8695
561812 19887 459 1350.05 1922 3521 5655 9655
571379 28367 428 1325.27 1854 3121 5183 8319
557586 20367 418 1354.8 1897 3305 5555 10111
579912 12447 432 1312.85 1819 3109 5187 7971
556139 14319 430 1372.25 1936 3571 5823 9471
560162 16511 447 1341.41 1901 3441 5579 9375
567440 17775 414 1337.42 1859 3231 5239 8367
551412 26063 445 1358.47 1909 3443 5839 12015
570171 18879 464 1317.01 1848 3355 5839 9639
560967 16479 441 1351.67 1876 3339 5683 11111
565223 23247 439 1337.29 1870 3459 5595 10591
570538 14703 435 1333.33 1849 3305 5755 9279
553136 20111 435 1365.01 1923 3341 5771 10415
569093 13767 443 1322.2 1845 3297 5395 9287
564898 14079 436 1340.94 1856 3197 5283 9655
565718 22223 465 1331.27 1856 3315 5539 11183
566189 20335 449 1341.34 1859 3199 5303 9511
560384 15871 453 1340.79 1860 3227 5803 11111
573797 14479 435 1320.93 1825 3143 5171 9495
554511 13079 440 1362.09 1903 3373 5495 9007
564468 20063 463 1339.5 1862 3093 5447 10783
559761 17999 448 1350.17 1878 3117 5239 8127
552637 16943 422 1356.48 1911 3289 5495 10479
572749 16359 456 1319.4 1811 2921 5347 10151
563497 44927 454 1334.25 1862 3139 5119 11703
568057 16911 442 1326.59 1836 3029 5347 8919
563263 30127 457 1343.24 1871 3163 5263 8279
558050 14319 441 1341.3 1875 3217 5483 9407
572716 35359 415 1318.55 1813 3021 5303 8735
563478 33439 426 1337.21 1867 3355 5659 10263
558660 19343 425 1349.39 1891 3337 5511 9959
559669 15775 451 1342.81 1865 3103 5683 10143
560129 15407 413 1341.17 1890 3167 5235 9159
573648 30863 446 1315.31 1793 2779 4955 8487
568252 38015 429 1323.35 1835 3015 5615 9791
555339 12679 447 1353.33 1900 3233 5463 9511
557642 26015 458 1341.11 1882 3267 5691 9071
553885 19759 421 1348.95 1902 3231 5415 9767
566486 20287 431 1328.94 1850 3125 5295 10215
555653 14727 442 1350.69 1921 3269 5335 10087
